,0,1,2,3,4,5,6,7,8,9,10,11
0,0.047713052,0.082487114,0.29933915,0.29657492,0.042573694,0.065668724,0.28740808,0.28340346,0.021541031,0.049917363,0.08366907,0.0874023
1,0.04996574,0.10302456,0.2849454,0.2631396,0.046930406,0.100279585,0.2675779,0.24754405,0.017149689,0.023623383,0.09795897,0.08924346
2,0.041729946,0.08624977,0.22588557,0.2076358,0.039067212,0.081769146,0.21303529,0.19613278,0.014667697,0.02743774,0.07510163,0.06815099
3,0.032619223,0.06698851,0.1730724,0.18252505,0.030071769,0.059316,0.1632521,0.17504036,0.012637346,0.031129932,0.057470065,0.051732674
4,0.030392125,0.062912084,0.1684885,0.19033435,0.026374737,0.046191175,0.15818703,0.1830233,0.015101476,0.042711895,0.05801068,0.052245915
5,0.029291008,0.064913645,0.1581553,0.16668142,0.0247353,0.04628026,0.14565234,0.15802142,0.01568847,0.045518335,0.06163194,0.0530276
6,0.024263866,0.05256669,0.13971515,0.15713656,0.01947484,0.033995286,0.13214925,0.15155177,0.014472934,0.040094603,0.04535307,0.041520596
7,0.025739184,0.0547461,0.17034021,0.18126097,0.022044448,0.03828903,0.16457342,0.17608395,0.013287133,0.03912909,0.043947432,0.043011412
8,0.029625392,0.06896463,0.17021444,0.18250404,0.025623728,0.058191147,0.15885374,0.17262009,0.014869042,0.0370123,0.06114284,0.059245512
9,0.028036563,0.06658884,0.15397489,0.16732578,0.022931257,0.053269286,0.145779,0.16008148,0.016130913,0.03995569,0.049565613,0.048701517
10,0.028306728,0.06602158,0.1650467,0.1834511,0.024418836,0.053319745,0.15419142,0.173741,0.014317516,0.03893397,0.05886781,0.058892872
11,0.02619001,0.06022355,0.16014193,0.18071511,0.021736583,0.04632177,0.15161791,0.17341426,0.014609506,0.038485967,0.051550433,0.050847314
12,0.026057657,0.06427195,0.12617946,0.13925955,0.021891864,0.05266667,0.118817896,0.13193566,0.014133217,0.0368389,0.042468365,0.04456685
13,0.028338827,0.07154264,0.14455573,0.15786439,0.024355145,0.060380172,0.13518994,0.15001549,0.014488479,0.038374268,0.051186338,0.049158096
14,0.028672133,0.07403507,0.13843371,0.17327619,0.02574895,0.06528792,0.12931724,0.16274661,0.012612801,0.034909595,0.049405906,0.059482597
15,0.031022113,0.0826309,0.12236673,0.1515017,0.028502652,0.07940065,0.11277362,0.14173368,0.012246235,0.022877987,0.047494493,0.053519458
16,0.02853596,0.07726268,0.13796927,0.16012219,0.024929581,0.069029026,0.12636769,0.1510732,0.013885859,0.03470612,0.05537803,0.05306604
17,0.031016614,0.08330285,0.12710546,0.15859668,0.028548568,0.08023654,0.11758429,0.14862175,0.012124753,0.022393344,0.04826729,0.055357773
18,0.02992411,0.08296231,0.11829475,0.15208088,0.027544033,0.08032578,0.10978018,0.14311011,0.011695236,0.020748833,0.044067692,0.051459588
19,0.029907878,0.08456016,0.11209589,0.14675453,0.027448244,0.08179642,0.10254548,0.1366126,0.011877501,0.021442166,0.045275986,0.053608686
