,0,1,2,3,4,5,6,7
87,0.308073,0.64397407,0.27086654,0.58123535,0.14676611,0.27725095,1.2330247,1.8060374
88,0.3128356,0.62663907,0.26489237,0.5591302,0.16642761,0.28293103,1.2571445,1.9089998
89,0.29681426,0.65069085,0.2584842,0.58971995,0.14589247,0.27500722,1.3870113,1.8757575
90,0.27219093,0.6167985,0.23622759,0.55672294,0.13521992,0.26551837,1.0948461,1.7717998
91,0.2841075,0.59897757,0.2493228,0.54588807,0.13621752,0.24653663,1.430861,1.6546347
92,0.3143481,0.6346134,0.27390102,0.5691242,0.15424968,0.28077006,1.1940454,1.8497869
93,0.27201417,0.63206697,0.23737514,0.56672835,0.13283357,0.2798707,1.3120452,1.6264436
94,0.29707763,0.6482872,0.25735894,0.5816684,0.14839645,0.28624848,1.4488229,1.792459
95,0.30840102,0.62488246,0.26622933,0.5597246,0.15566993,0.2778244,1.4520926,1.8044908
96,0.28519768,0.5733574,0.24721935,0.5143315,0.14219812,0.25338075,1.2867118,1.6188557
97,0.26410607,0.60512,0.22890991,0.5409226,0.13172801,0.2712434,1.1377928,1.7513633
98,0.3027631,0.64406604,0.26580593,0.58135796,0.14495763,0.2772075,1.4164575,1.7919073
99,0.26830384,0.59399587,0.23611829,0.5359506,0.12741706,0.25610167,1.0518789,1.7573922
100,0.32884097,0.64494747,0.2912277,0.58256286,0.1527181,0.27672678,1.3999612,1.863314
101,0.3213312,0.64835536,0.27743924,0.5835896,0.16211478,0.28246737,1.673419,1.9272943
102,0.2855987,0.5804956,0.24624535,0.5162139,0.1446715,0.26551524,1.7435536,1.8416955
103,0.28072557,0.59844744,0.23511755,0.53043705,0.15338379,0.27708462,1.6917416,1.9177387
104,0.32370067,0.65283716,0.28173107,0.592611,0.1594043,0.27387685,1.3456908,1.9001851
105,0.26776627,0.58442837,0.23200881,0.5332057,0.13368127,0.239266,1.3151184,1.710202
106,0.29378763,0.6030344,0.26112878,0.54262465,0.13462146,0.26307586,1.1334215,1.8008814
107,0.33935007,0.64273095,0.2871984,0.5817771,0.18076381,0.27320048,1.5757494,1.8584478
108,0.3079673,0.60951746,0.26399434,0.5432425,0.15859023,0.27640384,1.6606321,1.887872
109,0.26948905,0.5869509,0.23159254,0.5245954,0.13780144,0.26326984,1.3274784,1.7912538
110,0.2705653,0.57591677,0.23501286,0.5175767,0.13406914,0.25257567,1.2865483,1.7592287
111,0.2950361,0.616472,0.2504084,0.55109334,0.15601905,0.27628583,1.5345428,1.8151385
112,0.2904785,0.61709416,0.2480214,0.55856526,0.15120564,0.2623167,1.2029862,1.8359444
113,0.2629257,0.5427362,0.22725569,0.4921773,0.13223006,0.2287445,1.1054025,1.7702465
114,0.33784088,0.64263713,0.2818331,0.58501226,0.18629697,0.26597583,1.5081533,1.8686169
115,0.32926908,0.64988816,0.28519827,0.5922386,0.16456021,0.26759675,1.5601783,1.8107738
116,0.34629592,0.676953,0.28258583,0.6052503,0.20016523,0.30321193,1.8275099,1.8454535
117,0.31913626,0.6478501,0.28192458,0.58958465,0.1495543,0.26851383,1.4033729,1.7617867
118,0.33533356,0.66047263,0.28960046,0.5951572,0.16905667,0.28637734,1.4726129,1.801301
119,0.27230826,0.5851288,0.23262712,0.5244559,0.14155,0.25946426,1.4435464,1.8171659
120,0.33334666,0.6799423,0.2749022,0.59877586,0.18854386,0.32216296,1.7799189,1.9193292
121,0.31468993,0.58825743,0.2668248,0.53274506,0.16683607,0.24945843,1.6411035,1.7121193
122,0.28909454,0.6195961,0.25471178,0.55531776,0.136739,0.27481177,1.0569661,1.8456185
123,0.33881184,0.66091126,0.28551772,0.59841394,0.18240912,0.2805431,1.8684695,1.7051528
124,0.33974504,0.6484956,0.29144868,0.59068453,0.17459771,0.2676535,1.7506763,1.8741937
125,0.27614996,0.60044473,0.23514375,0.5364452,0.14479713,0.26974145,1.2898896,1.7878476
126,0.30542654,0.63295907,0.26449212,0.5645012,0.15273929,0.28631368,1.6211569,1.863015
127,0.3102834,0.62375325,0.2681075,0.55796844,0.15618622,0.27881774,1.4035494,1.8182461
128,0.25524414,0.5634408,0.22349219,0.51259696,0.12329159,0.23390141,1.1290455,1.6602556
129,0.26895693,0.58947164,0.22911914,0.5274987,0.14086254,0.26310053,1.3990583,1.966502
130,0.30586815,0.61521125,0.26411518,0.5580162,0.15426761,0.25904208,1.5656874,1.9506342
131,0.3265609,0.6602362,0.28200397,0.5916415,0.16466874,0.2930395,1.5396596,1.7682223
132,0.32975596,0.6573141,0.28086835,0.58627164,0.17277719,0.29723287,1.4970994,1.847394
133,0.28939968,0.5981947,0.24886863,0.5358328,0.14770435,0.2659325,1.3124443,1.7582827
134,0.31299877,0.66360277,0.27030572,0.604212,0.15780699,0.27440208,1.473411,1.7097554
135,0.30921322,0.63631123,0.25490624,0.5668751,0.17503037,0.28904083,1.8136879,1.8528918
136,0.3277019,0.6194521,0.2723403,0.5559714,0.18226157,0.27316064,1.9711206,1.817843
137,0.29009655,0.6647181,0.24695678,0.5928841,0.15221156,0.3005637,1.3757087,1.8149219
138,0.28813988,0.61729366,0.25298342,0.5548408,0.13792743,0.27056086,1.4417925,1.7944427
139,0.30489326,0.6643873,0.2575973,0.5943187,0.16310588,0.2969777,1.8521497,1.9672824
140,0.6541083,1.0024921,0.5648651,0.91484606,0.3298258,0.40993538,1.8495901,1.9413719
141,0.30174387,0.6145442,0.25706142,0.5497564,0.15801512,0.27464974,1.5184116,1.8738782
142,0.30502027,0.6290014,0.26592606,0.57425535,0.1494011,0.25665832,1.5803905,1.8137062
143,0.3241673,0.6570611,0.27890065,0.58205056,0.16522369,0.30487117,1.3803575,1.7674501
144,0.29426354,0.61569774,0.25325745,0.55534947,0.14983892,0.26583955,1.5453794,1.8792737
145,0.37477636,0.68536454,0.32647833,0.6178205,0.18403594,0.2966856,1.5112824,1.9092748
146,0.3263408,0.57551306,0.27870598,0.5138544,0.16976835,0.25916967,1.8096606,1.9005044
147,0.3684626,0.7037508,0.30440858,0.6278475,0.20760562,0.3179193,1.7869675,1.8615968
148,0.30455798,0.58304334,0.25599682,0.5331213,0.16498846,0.23605338,1.7073076,1.675684
149,0.2974209,0.5828439,0.25980502,0.5213133,0.14477752,0.26065192,1.3123677,1.7494452
150,0.29902795,0.6046116,0.25790566,0.54513043,0.15133531,0.26151094,1.6150577,1.6537464
151,0.3316706,0.6661415,0.28501475,0.60206175,0.16962309,0.28507227,1.7084392,1.892504
152,0.26278973,0.59872276,0.22280596,0.53330034,0.13934112,0.27213904,1.2481738,1.7535129
153,0.29201227,0.59367716,0.24138674,0.5398118,0.16432776,0.24709475,1.4811945,1.7538279
154,0.27441856,0.59762263,0.2420677,0.53982013,0.12926248,0.2564119,1.1499879,1.7824023
155,0.3234516,0.6097492,0.2718862,0.5491778,0.1752108,0.2649487,1.8614752,1.7756239
156,0.35031697,0.6889672,0.2955423,0.6245641,0.18808705,0.29085305,1.9714959,1.8546467
157,0.30421007,0.61775327,0.24586281,0.5539965,0.17915148,0.27332583,1.6178313,1.8005363
158,0.42275596,0.71012056,0.34333372,0.62966985,0.24666686,0.32830948,1.8458288,1.9195209
159,0.3209752,0.6360313,0.2728858,0.5812825,0.1689924,0.2581598,1.6197193,1.798813
160,0.33790952,0.6471171,0.2961051,0.5870297,0.16280238,0.27231726,1.3715496,1.9291747
161,0.46411952,0.763188,0.3850096,0.6858715,0.25918055,0.33471817,1.9525565,1.9830065
162,0.326572,0.6522731,0.27181512,0.5832626,0.18101327,0.29200152,1.5682023,1.8134446
163,0.34378502,0.701465,0.28927866,0.62783957,0.18575792,0.31284276,1.619455,1.8795518
164,0.31812334,0.6318568,0.26047707,0.557977,0.1826312,0.29648712,1.7144587,1.7951107
165,0.33336452,0.6517599,0.284815,0.589856,0.17324062,0.2772379,1.4114511,1.8890414
166,0.3251885,0.66890556,0.27953014,0.6010786,0.16616392,0.29349473,1.4849957,1.8203479
167,0.35818055,0.63546634,0.3021654,0.57228845,0.19232622,0.27623063,1.9563204,1.732637
168,0.36424702,0.6401694,0.3024904,0.5701482,0.2029173,0.2911148,1.8933772,1.8453403
169,0.29653966,0.6387029,0.2512192,0.56971145,0.15755847,0.28873911,1.2549297,1.9365691
170,0.26638126,0.5550841,0.2255885,0.5061963,0.14166443,0.22777988,1.4449329,1.6641514
171,0.28662008,0.58474964,0.25060233,0.5332672,0.13910262,0.23991291,1.4687998,1.7739599
172,0.30971235,0.72207224,0.26223722,0.64346,0.16478284,0.3276393,1.7158868,1.7729053
173,0.32228845,0.6146268,0.2755034,0.5661782,0.16723557,0.2391828,1.6459357,1.6761456
174,0.34043714,0.64902204,0.27914858,0.5698885,0.19486794,0.31057483,1.7971921,1.845263
175,0.33471784,0.6775871,0.28916758,0.6177327,0.16857684,0.27844304,1.4315803,1.8034863
176,0.29282755,0.6070846,0.24957229,0.54536766,0.15317196,0.26669413,1.5209117,1.7676075
177,0.34572247,0.6864848,0.28887194,0.6154896,0.18993954,0.30402946,1.8187692,1.8682613
178,0.33732107,0.66502374,0.27459008,0.60489804,0.19592291,0.276324,1.5784619,1.7929196
179,0.24626899,0.55746245,0.21365283,0.51402473,0.12247809,0.21573819,1.525537,1.7221725
180,0.3148849,0.6409272,0.26725054,0.57696486,0.1665222,0.27910426,1.5213238,1.692986
181,0.27379414,0.6340373,0.23618805,0.57268274,0.13848622,0.27209887,1.155312,1.8164668
182,0.3543121,0.6891262,0.30895877,0.6321529,0.17344034,0.27436763,1.6938066,1.8858569
183,0.27260375,0.5722793,0.23261221,0.52098155,0.14214207,0.23681597,1.127467,1.7956836
184,0.32094476,0.6057796,0.27350757,0.5514572,0.16792604,0.2507266,1.3189433,1.7411253
185,0.3004415,0.62824935,0.24369147,0.560277,0.1757258,0.28423047,1.657303,1.8616314
186,0.2936698,0.590645,0.24738328,0.5326435,0.15825123,0.2552497,1.5675981,1.8288417
187,0.30180818,0.6114577,0.25934064,0.5594897,0.15437165,0.2466815,1.7231966,1.7401674
188,0.28838247,0.5807998,0.24866408,0.52626085,0.14605008,0.24571921,1.4574463,1.6741507
189,0.2838665,0.64401686,0.24117056,0.58177656,0.14972292,0.2762133,1.5039258,1.7585465
190,0.26411813,0.56593764,0.22389504,0.50780416,0.14010495,0.24984068,1.2689841,1.6640399
191,0.381216,0.7104363,0.3063016,0.6340892,0.22694705,0.3203913,1.8761698,1.8932304
192,0.30896604,0.6426872,0.259503,0.5792327,0.16768481,0.27845347,1.5228846,1.7741406
193,0.38031745,0.64789355,0.31438813,0.5867867,0.21401276,0.27467698,1.9651785,1.9485493
194,0.33738628,0.6454424,0.28334388,0.5854904,0.18315497,0.27165583,1.517396,1.8000224
195,0.31842834,0.5708181,0.2707177,0.5131652,0.16765597,0.24998964,1.4268707,1.6433784
196,0.29078093,0.5988946,0.25048774,0.5439022,0.14768022,0.2506892,1.442237,1.8285706
197,0.34221476,0.6236138,0.2728164,0.54716355,0.20659663,0.29917586,1.9765753,1.9259628
198,0.32631335,0.61850584,0.27364713,0.5694917,0.17775728,0.24130619,1.567678,1.7272522
199,0.30501324,0.60673976,0.24397238,0.53793633,0.18305889,0.28063795,1.8962284,1.9118268
