,0
0,63.78872517784954
1,63.38972654294277
2,73.45024753451482
3,54.32653614541005
4,36.20057121750698
5,72.84141043149515
6,35.688543626703044
7,64.26064344865267
8,54.39018038120374
9,54.202326047660286
10,35.97454880859429
11,35.93291992230193
12,82.62461555519457
13,36.05299900609528
14,54.54684905324966
15,63.79102169308288
16,54.440947263174074
17,54.20159405498511
18,63.829206358664266
19,45.2126255146043
20,45.293406764266145
21,35.93803811088771
22,73.22273416563245
23,36.111030912094016
24,44.74682920790832
25,63.68189682083095
26,35.69610856144535
27,35.82535094881341
28,82.17901289689449
29,54.24443829457299
30,54.48566282863862
31,73.175665748301
32,45.52463830568809
33,35.84777937109301
34,91.99390327130028
35,63.339903856901714
36,72.90233762189625
37,36.09511543918951
38,35.8666943222927
39,26.793848397120236
40,64.13604441367019
41,54.347979823632095
42,35.93510856980065
43,35.79651811274676
44,54.2877907854176
45,36.20735509189491
46,44.8550349574976
47,82.34109124697352
48,63.663492664538666
49,44.89680806443107
50,35.74205617651219
51,44.851299614688976
52,82.64092719484813
53,35.79299675299592
54,45.275028143260876
55,53.919008208803064
56,54.32214505830656
57,45.17828355462709
58,36.26173094033728
59,54.36632710523187
60,44.941840253599565
61,54.2747281286398
62,44.683237834772285
63,53.98054689201345
64,73.34564633695075
65,44.95024419194806
66,63.988946130368205
67,45.36889132142675
68,44.683510027801375
69,82.09284384441463
70,45.015983895207555
71,73.25754693313495
72,63.96704606950581
73,35.67830985876655
74,72.64692099158142
75,54.46702784314031
76,63.52493913806514
77,35.86674741399576
78,35.95950851785297
79,45.31357570024262
80,54.243146968294646
81,35.972554324944426
82,64.26480566551074
83,45.207219470981805
84,36.04945450616948
85,63.823224361437624
86,92.15772573643254
87,35.57520449696956
88,35.72120325250485
89,45.33338034689707
90,45.24816695039541
91,63.77821595719257
92,36.05715945865188
93,82.31160233484218
94,64.0711329530927
95,35.98445500281164
96,45.10797937050582
97,63.92938866411723
98,45.11197631466509
99,45.34514620405137
100,82.58517440992806
101,44.83332838090803
102,36.18174973998324
103,72.85297324640584
104,54.620798181554214
105,54.80037790131854
106,82.25714181473894
107,54.68893534146767
108,45.12114786217847
109,54.56796055058288
110,73.60423500258999
111,45.175686630524595
112,91.0336739697114
113,35.882919515535015
114,72.82929315775705
115,44.72715167538904
116,36.340922768838965
117,54.26948619690411
118,45.31243239044946
119,63.306559293783295
120,45.20432121855272
121,63.91235018429487
122,73.1955528202868
123,35.535647068724195
124,54.082513897936664
125,63.69734063185157
126,36.06151250792242
127,63.67773589534794
128,36.001339607300025
129,72.64277822682917
130,35.725700208724206
131,45.30817711021735
132,35.761071030150525
133,35.89805133689742
134,72.88200750733529
135,63.92620527197533
136,45.120086000014616
137,45.58046254607802
138,45.27933091113556
139,36.1230292896478
140,54.81703033863697
141,82.37216951173647
142,54.84229489475912
143,36.073969105857834
144,44.95315410850787
145,54.62862818440069
146,64.3212840534388
147,45.3464193349734
148,119.31865240785018
149,54.508214380758325
150,54.23534154761603
151,92.16740503449473
152,54.56508418588917
153,45.65626523774853
154,54.76856553485953
155,45.28183020308824
156,72.78448979264184
157,35.93658863749246
158,73.32359657608741
159,63.344206620528496
160,36.25196146062713
161,73.12442255529531
162,45.46877148645159
163,63.443324926589526
164,73.19968228914463
165,35.88185215144513
166,72.764901113165
167,63.67521684005344
168,54.39365576297646
169,35.37542804511687
170,35.68190014612628
171,36.2040428919923
172,72.85000265906302
173,45.251728381368544
174,35.700690736918624
175,45.44731952008746
176,53.911137120318976
177,35.2676643034487
178,36.16043287995685
179,26.800161209086458
180,35.19460129664034
181,26.83469404611871
182,35.24199622301192
183,35.289406137155794
184,35.73102932857381
185,35.601631021822946
186,35.802919134215514
187,54.663463391949634
188,45.052905936729466
189,26.725991899740578
190,26.900052999426563
191,35.17671366560014
192,35.21008571474751
193,35.4254361073008
194,35.428943693769526
195,36.120970455603015
196,36.17272490531494
197,35.55397097610915
198,26.853570178429425
199,36.13784858318593
200,35.61394050834935
201,26.83445278982248
202,45.602148407676324
203,35.86193514870765
204,35.634202441377056
205,35.95590088282199
206,54.036952681836695
207,36.011127278836156
208,35.95354338084937
209,35.54704327940834
