,0,1,2,3,4,5,6,7,8,9,10,11
21,0.060686246,0.109546915,0.14292319,0.1983068,0.0499254,0.09630787,0.12400148,0.17871502,0.03450036,0.052204616,0.071068056,0.0859449
22,0.061803013,0.11222843,0.13266505,0.19027504,0.05109694,0.0994385,0.114499524,0.17202824,0.034766585,0.052030805,0.067006536,0.081307285
23,0.05873413,0.10978252,0.124356866,0.18535691,0.047890663,0.09546695,0.105863065,0.16789186,0.03400268,0.054205745,0.065250605,0.078546226
24,0.058825668,0.10373311,0.12395942,0.18213043,0.04852146,0.09142048,0.1044305,0.16195804,0.033258494,0.049018916,0.0667848,0.08331317
25,0.05425008,0.104419164,0.120567985,0.18773207,0.043948665,0.091547735,0.10083083,0.16803479,0.031805437,0.05022324,0.06610434,0.08371165
26,0.057788488,0.109129444,0.12722023,0.18132403,0.047383845,0.09679051,0.11046422,0.16567558,0.03307991,0.050406683,0.063108176,0.0736886
27,0.07383668,0.12337564,0.1667536,0.24091029,0.063126385,0.11208958,0.14206658,0.21408945,0.038300317,0.0515507,0.08731468,0.11046931
28,0.06218787,0.11416285,0.13312173,0.20032729,0.050927993,0.1013052,0.11056062,0.1796818,0.035688523,0.052634697,0.07414677,0.08857472
29,0.06146165,0.11299881,0.13639891,0.20381737,0.04987557,0.098624796,0.11425615,0.18129249,0.035916038,0.055153254,0.07449963,0.09313727
30,0.058221582,0.110112876,0.1253813,0.19667219,0.04694396,0.09688087,0.10344232,0.1759592,0.0344386,0.05233492,0.070853084,0.08785389
31,0.060704764,0.113307655,0.1253308,0.19320272,0.049148068,0.09871598,0.10402098,0.17218015,0.035630547,0.055621758,0.06991026,0.08764298
32,0.05761562,0.10591987,0.12838285,0.19699958,0.04547141,0.090937324,0.106001824,0.17484352,0.03538234,0.054308575,0.07242767,0.090766616
33,0.055763394,0.108209096,0.117988735,0.18757635,0.044328004,0.09478997,0.101536125,0.17177601,0.033831704,0.05219263,0.06009789,0.07535177
34,0.059929762,0.11140473,0.11830037,0.1875034,0.04899919,0.09904453,0.09879624,0.16922426,0.03450588,0.051001925,0.065071344,0.08075069
35,0.061848655,0.11042621,0.1413683,0.21333684,0.049724195,0.09511231,0.11828056,0.19021751,0.036779895,0.056103442,0.077425495,0.096591435
36,0.063746564,0.11589123,0.1405193,0.22564392,0.051023223,0.10029381,0.11394698,0.20014314,0.038213283,0.058068316,0.08222991,0.10420124
37,0.06519182,0.11366866,0.14931002,0.22740723,0.052868355,0.1002799,0.11993347,0.19704238,0.038143292,0.053521078,0.088935055,0.11352686
38,0.053726986,0.10677631,0.11244735,0.18589154,0.04394858,0.09350355,0.09674119,0.16955875,0.030904874,0.051558387,0.05731971,0.07619377
39,0.06252158,0.11172997,0.1331388,0.20919964,0.05222425,0.099702336,0.10956516,0.18478957,0.034374062,0.050428476,0.075640045,0.098067865
40,0.051738754,0.10429878,0.109422356,0.18924358,0.041374654,0.08963153,0.09163701,0.16977543,0.031065041,0.053333145,0.059798922,0.08360287
41,0.058388874,0.10858345,0.120627105,0.1980609,0.047595564,0.09538751,0.09693812,0.17535383,0.033821926,0.051880516,0.07179066,0.09208235
42,0.06573244,0.11383167,0.1484908,0.23724064,0.054388683,0.10086157,0.11916479,0.20798486,0.036913756,0.052769233,0.0885961,0.114128955
43,0.05245297,0.10061033,0.11684386,0.18941315,0.041175187,0.086270206,0.09609623,0.16756931,0.032494895,0.05176766,0.066468045,0.08830552
44,0.06455015,0.1106386,0.14807123,0.23256615,0.050595984,0.095560305,0.11665576,0.20687981,0.040084515,0.055759568,0.09119496,0.10624386
45,0.05278514,0.10147455,0.11844487,0.19623514,0.042428534,0.08677955,0.09566891,0.17490314,0.031402074,0.05259653,0.06983299,0.08897819
46,0.06088727,0.11052424,0.123610444,0.20390408,0.04881468,0.095781505,0.096246205,0.17868696,0.036392123,0.055149887,0.07756424,0.09822341
47,0.06385664,0.11587537,0.13544047,0.22324467,0.051307354,0.1023564,0.10636891,0.19644067,0.03801613,0.05431638,0.08384375,0.10606245
48,0.05383529,0.1054381,0.11128911,0.194,0.043196797,0.09157195,0.08970699,0.17403984,0.032129038,0.052266352,0.06586291,0.085709594
49,0.056269508,0.11174925,0.13152699,0.2158643,0.045099054,0.09724808,0.10317489,0.19291164,0.033650156,0.05505185,0.08157385,0.09686328
50,0.06222463,0.11093724,0.14588986,0.22733855,0.05007769,0.09664428,0.11043583,0.19781466,0.036934126,0.054469746,0.09532986,0.11203649
51,0.053800505,0.10372298,0.10713969,0.19320871,0.04308257,0.09006699,0.08726083,0.17385313,0.032224003,0.05144312,0.0621648,0.084289365
52,0.057322312,0.10987178,0.121764265,0.20802675,0.04536617,0.09429692,0.09436287,0.18395376,0.035039376,0.056390602,0.076955736,0.097139806
53,0.057002656,0.1095229,0.11241899,0.20503357,0.04579538,0.09589112,0.08961597,0.18054633,0.03394239,0.052916527,0.06787494,0.09716887
54,0.058831986,0.11594704,0.12642853,0.21439292,0.048142646,0.103299856,0.1020133,0.1909124,0.033815507,0.052657902,0.074682385,0.09755399
55,0.056847326,0.11273251,0.1108619,0.20172003,0.046019427,0.09926209,0.08949907,0.18042538,0.0333741,0.05343833,0.065423824,0.090208955
56,0.0668918,0.1197678,0.14220986,0.22823338,0.053496774,0.10502555,0.10977729,0.20327978,0.040157285,0.05756699,0.09040238,0.103768066
57,0.05287129,0.10597733,0.103221424,0.18566263,0.04254828,0.0924183,0.08286609,0.16633926,0.031384986,0.051865708,0.061545704,0.0824734
58,0.06246008,0.109346695,0.13193358,0.23155408,0.049877066,0.09653333,0.10070717,0.19967006,0.03759707,0.05136162,0.08523224,0.117256775
59,0.051553093,0.10254204,0.10391209,0.20500046,0.04066225,0.08794715,0.083822355,0.17916338,0.03169073,0.052727316,0.06141283,0.09962766
60,0.049404398,0.10519518,0.10843166,0.19979127,0.0394296,0.09113551,0.08683771,0.17991439,0.029767452,0.052538972,0.06493564,0.08687556
61,0.048983447,0.100879796,0.10723624,0.19657508,0.039677992,0.088554196,0.086694084,0.17824747,0.02872342,0.048320673,0.063116916,0.08288306
62,0.053128,0.105508156,0.10604787,0.19262847,0.0416752,0.09131796,0.08100732,0.169187,0.032950904,0.05284886,0.0684395,0.092094995
63,0.05909341,0.11307095,0.114570364,0.20970389,0.04595467,0.09796302,0.08888796,0.18551186,0.03715103,0.05646491,0.072286226,0.09778074
64,0.05608881,0.10813047,0.1124189,0.2118508,0.044988018,0.095369965,0.09030192,0.18701689,0.03349676,0.050958496,0.06695947,0.099526115
65,0.06840539,0.11938358,0.1500236,0.23807539,0.055904802,0.10651984,0.11264504,0.20360088,0.03942018,0.053906992,0.0990867,0.123395994
66,0.054829687,0.11211168,0.104281165,0.19436066,0.043525334,0.09817989,0.08297373,0.17427044,0.033344258,0.05412705,0.06316583,0.08605745
67,0.051313534,0.10485345,0.08628159,0.17072363,0.039295964,0.08942187,0.07091775,0.15777607,0.032998577,0.054753773,0.049144544,0.06521711
68,0.059051543,0.114936374,0.11440727,0.20644611,0.047262758,0.100605324,0.09006833,0.18124723,0.035402212,0.055578217,0.07054586,0.098840475
69,0.05667273,0.10730174,0.11286031,0.20702048,0.043551754,0.092062816,0.08790108,0.17982969,0.03626352,0.05511898,0.070787355,0.102561004
70,0.05060861,0.10806071,0.08754988,0.17261723,0.038298536,0.09098881,0.07024981,0.15634526,0.033082522,0.05829369,0.052248877,0.073163286
71,0.047457717,0.102149084,0.10888471,0.18775748,0.037619382,0.08807778,0.077544995,0.16574076,0.028931245,0.05173722,0.07643725,0.08822058
72,0.049762577,0.100362286,0.09644935,0.19110389,0.04117127,0.088862866,0.07975288,0.17268455,0.02795068,0.046647407,0.05423981,0.08185807
73,0.057692304,0.10921853,0.12302135,0.21412037,0.046675783,0.09654968,0.08950135,0.18344676,0.033908308,0.05105727,0.084402375,0.11043014
74,0.055045485,0.10345862,0.12552732,0.22685656,0.0435253,0.091492176,0.09755836,0.20029418,0.033697978,0.048299775,0.07899035,0.10651826
75,0.046789486,0.09798202,0.08734745,0.16584095,0.03714306,0.08398535,0.069527365,0.14903112,0.028454335,0.050467175,0.052872702,0.07275266
76,0.05231046,0.10239621,0.103399545,0.1931313,0.040895905,0.087980464,0.07868551,0.16749074,0.03261762,0.05238723,0.067082465,0.09615898
77,0.05510426,0.10409302,0.108494684,0.20870088,0.045206845,0.09121435,0.08827107,0.18800953,0.031509057,0.05015277,0.063081816,0.090600625
78,0.050140038,0.10230088,0.093486324,0.18621509,0.040683996,0.090382636,0.07531428,0.16935173,0.029305898,0.047921292,0.055384573,0.07743419
