,0,1,2,3,4
0,3336.75708594313,3842.406036555799,1671.3927350521503,620.4515450663597,20.0
1,1152.809538284732,1206.8202060874628,1116.2700269526208,26.72562185451875,0.0
2,923.9424317071009,938.6334368355521,883.4676492344986,17.170127892917346,0.0
3,753.6363394421682,767.1459331772899,730.4811528446623,13.498288371273395,0.0
4,679.1569156547845,694.6422383900206,660.4320792206158,10.68490127076559,0.0
5,632.4587048237169,642.5862150237905,626.7425245704071,4.155193516476993,0.0
