,0,1,2,3,4
0,-393.8779583726022,-26.200916767185035,-3430.5708019120016,832.1231750929059,8.0
1,-244.36099653171368,-23.258955623251225,-3249.931977029697,523.7730399419363,3.0
2,-347.06396238827745,-30.41310123380964,-3285.4628964633307,786.2129106962334,7.000000000000001
3,-331.5899145402795,-26.065828576252006,-3279.654719272939,712.1810504490703,6.0
4,-418.19354898592314,-20.772768879310796,-3516.9595760303855,897.1236836993096,9.0
5,-478.98416129755964,-34.81857914898098,-3413.7335740884405,950.6902493206729,10.0
6,-382.0056380031618,-25.651762504789833,-3402.943114974047,809.5619657158064,7.000000000000001
7,-553.8720813013935,-22.83248385168621,-3538.329798526326,1054.7941541052037,12.0
8,-341.76179234641563,-24.404638129646912,-3486.191268396101,733.6195849223345,5.0
9,-270.37982699910907,-19.287557636649222,-3636.25717765292,595.9905422274443,3.0
10,-471.7906398531619,-25.51269776275484,-3802.033782094522,953.8579919978952,8.0
11,-415.2634756980308,-27.533245707686707,-3766.848427463801,882.8126157827437,7.000000000000001
12,-377.08893883912174,-30.919689546775736,-3917.0452614498695,794.4535009509428,5.0
13,-478.22319595156637,-23.857237698896046,-3873.4054281930567,990.4039390978736,8.0
14,-583.7962049382461,-29.99914067603208,-4146.625463490514,1143.3670092967734,10.0
15,-762.0908988423424,-25.72639581787451,-4199.250406367511,1351.5815082565923,14.000000000000002
16,-569.2880855553472,-29.661710791876892,-4349.206797811324,1134.9955153540227,8.0
17,-542.016041689019,-33.67416726706891,-4397.471655599687,1108.7862585921673,8.0
18,-579.0528847826258,-25.940798079026273,-4552.335037665816,1191.3493840415297,8.0
19,-503.34460295953136,-38.43538321485107,-4764.817600473004,1020.209023408122,5.0
20,-811.1122013706948,-28.924562248784618,-4789.993259630569,1498.434634286333,13.0
21,-605.1558670405857,-30.65961167116848,-5078.031885235224,1284.845254619517,8.0
22,-560.3030474620871,-36.51663876275176,-5117.238510775159,1199.3076445029067,6.0
23,-658.3414224923981,-37.411072309341456,-5271.767554737439,1357.762419990695,8.0
24,-524.8404616226999,-32.52047446926488,-5442.53789765668,1153.4139555120903,5.0
25,-435.7781654791647,-46.46250138141482,-5416.039076538443,923.6429888887938,3.0
26,-646.960990697274,-32.95913532432527,-5972.05206237185,1400.8661006880516,6.0
27,-553.037241466917,-39.704978299392565,-5858.076316743384,1328.24516256944,6.0
28,-795.3168645748152,-40.88242610260298,-6289.375638932119,1679.7462152159608,9.0
29,-409.16241301669476,-39.6410565566677,-6307.62450163433,907.7168268895899,2.0
30,-365.2143182779491,-41.67389406014259,-6388.871744867017,890.4019908202363,2.0
31,-736.584413579873,-43.59351979686796,-6702.081086636367,1627.4630956271133,6.0
32,-514.1407178369226,-56.49516284813329,-6623.673148140958,1171.9202524949746,1.0
33,-391.3914781966736,-47.222766794603935,-7019.591664862264,978.7819322886336,2.0
34,-461.3459635287746,-52.98228134102577,-7202.184645852066,1046.6211534417205,2.0
35,-405.2406719274804,-54.9041602920545,-7372.359135156476,1061.5395209155697,2.0
36,-381.0356493704605,-39.2295068539294,-7741.107738627926,1094.0494874863452,2.0
37,-449.63025308594564,-60.34924062181094,-7816.815273936545,1093.543196218334,2.0
38,-516.6186817959956,-60.497771963577165,-8244.696697582465,1235.9032805793329,1.0
39,-475.9288397521952,-45.290613426900435,-8214.235239008449,1261.3073985460765,2.0
40,-431.0195085041139,-60.14703367267085,-8439.802481044568,1093.8872881173984,1.0
