,0,1,2,3,4
0,51.46904425770392,962.5853285400907,-1176.4857147308433,411.73445177701603,11.0
1,58.17409197343773,727.5417439633027,-1161.1778497033217,375.7598002679848,8.0
2,81.16236104437291,1102.2748582822094,-1238.4466555231056,406.7631766182552,8.0
3,-1.542187824492475,800.7572501679152,-1274.939986269306,405.75030683891146,10.0
4,16.83084711939874,996.819288181282,-1289.4356323444056,445.46784448183746,11.0
5,25.250013238437294,752.1592056269624,-1304.4926536663268,398.4640074396618,9.0
6,15.395569049589215,844.6782455282217,-1465.8995637853045,450.8430178841552,9.0
7,-44.656311382812376,578.2471290452131,-1412.1869063753431,438.2060145425598,10.0
8,-42.922116103189666,523.2486915554376,-1447.5530826466238,419.7774794633329,9.0
9,-102.34657955333088,408.4513985271809,-1525.1136265218493,453.0894395149221,11.0
10,-34.75156875249291,464.67033118430084,-1637.6924060315675,368.6163202336095,6.0
11,-127.0961164716045,389.82241780919117,-1771.4993299075002,468.62222810573024,10.0
12,-172.89844381396094,333.0195043074457,-2013.132782622637,533.2187264775082,11.0
13,-189.66817407842194,202.9894773729822,-1925.9889330176147,561.8906291735376,12.0
14,-145.8340791642042,104.78042748810599,-2011.9172083500785,480.87261103830383,7.000000000000001
15,-168.0803264207936,62.43537810146557,-2142.7293641196393,494.09426227530764,7.000000000000001
16,-256.6597814624091,78.83227127602537,-2244.436311297044,621.3036730010617,10.0
17,-369.3652620639755,64.63492013366374,-2530.81160128603,777.1387284927391,13.0
18,-313.7479830844681,32.91862377493404,-2656.2234709464847,715.4467834602997,10.0
19,-448.7159213799025,18.096740823857075,-2930.6315444211205,875.3123576590928,13.0
20,-460.7539223122436,-15.648378079049667,-2838.896805224712,898.1554714301172,14.000000000000002
21,-443.4891736983378,-20.178755199748807,-3091.8587123057346,898.5543010136845,12.0
22,-573.8271752856103,-16.232146354252077,-3296.682387154399,1055.9174153876224,15.0
23,-441.8796512049445,-18.28791725081141,-3330.360566822616,934.8698588280755,10.0
24,-633.1447641975957,-33.57334689339024,-3546.7785738577436,1124.701586443016,14.000000000000002
25,-689.1157685679224,-37.71551581914834,-3736.650352980238,1224.4229392200298,15.0
26,-798.2217830783603,-27.79785660533803,-4045.747642381798,1401.4651243549408,17.0
27,-467.0956410247499,-22.1312243826289,-4011.218675629165,1012.184220360091,8.0
28,-706.7226931659748,-24.636700876420043,-4327.160512843217,1331.3079999501394,13.0
29,-715.9488182977584,-29.978482245148378,-4572.207286203542,1345.354259157694,12.0
30,-454.0126302161698,-39.02482675947023,-4841.305764095413,1075.014258661465,6.0
31,-503.341266759754,-30.6471084172039,-5037.846430834697,1182.745042763549,7.000000000000001
32,-596.3155897874767,-38.566767833538165,-5108.702482031428,1278.407544681538,8.0
33,-573.9884222509105,-34.05308206848502,-5408.38579588507,1294.470815650904,7.000000000000001
34,-926.3519635994639,-41.409493313553696,-5494.238319697263,1791.8046508312452,14.000000000000002
35,-658.8445204318762,-23.04624488461609,-5923.165282859263,1421.4696116845603,7.000000000000001
36,-417.9225175955895,-43.60114084719253,-5855.710426380457,959.4134649001637,3.0
37,-634.1460508694087,-38.937305669301466,-6257.432995080539,1483.7452168846407,7.000000000000001
38,-492.71255467442376,-39.05052890469244,-6455.624668020353,1213.4977086177103,4.0
39,-581.9547600744444,-43.11265857793224,-6619.760040127328,1380.4156282603567,4.0
40,-581.7424823144755,-54.48037067928055,-6982.988704307446,1396.2680053343142,4.0
