,0,1,2,3,4
0,4462.696162240593,4564.7483166398,1831.8645986624024,268.67764220731954,99.0
1,4497.089583327344,4587.038563685707,4381.887410233748,31.357059577599852,100.0
2,4425.957442621956,4555.95755671043,1728.2739735297764,401.8161841268982,97.0
3,4457.5175287540815,4568.734136830146,1736.3144045858571,277.07796941544734,99.0
4,4478.051476030656,4573.761111048075,4345.984514865977,39.246801552823364,100.0
5,4424.570603494357,4550.176406192908,1921.0156207423354,304.3985563622455,98.0
6,4470.189453173962,4561.553157550528,4322.112300042684,47.16029980346255,100.0
7,4428.6673046363385,4561.893804902032,1902.2446756152792,259.87489171790565,99.0
8,4423.3447241909935,4562.230005728754,2203.596898599327,229.8764712409396,99.0
9,4394.738562428999,4590.887154451795,19.610602801421276,443.1357646135909,99.0
10,4308.399591080999,4548.733401414238,879.503925077015,599.980350713264,96.0
11,4357.158279768524,4520.504291440519,19.734472268835017,503.5266599207179,98.0
12,4367.670422217945,4540.760459230747,19.71522167761757,440.34451251688023,99.0
13,4203.46733131398,4516.073445918642,15.303511643744717,806.3622646380229,93.0
14,4215.491477092123,4483.248948833643,9.657205386084609,822.2085077705367,95.0
15,4021.3906839318424,4486.506877497742,15.064657815776004,1103.8824694342836,89.0
16,3955.9078523638855,4537.187316966368,13.065039763526247,1249.4672093568834,89.0
17,4066.3983002842197,4531.094733470702,21.600377104022375,951.4405346149598,90.0
18,4110.641128083702,4487.117455057249,13.882179857564932,945.2150647963314,93.0
19,3778.7539184837146,4498.725632988423,12.487498837973668,1321.4042546421595,83.0
20,3949.0469473449975,4475.349751805436,10.81097201599334,1169.4398860231786,90.0
21,3855.3630393032427,4453.9051310968725,17.14941914322564,1274.786562278878,88.0
22,3932.461882266362,4451.274969829142,10.758331195193437,1108.8715984186665,88.0
23,3720.2329971346603,4455.434709502816,-10.142058714683838,1265.5373017810903,81.0
24,3450.053044961505,4467.534975566727,5.730707210939199,1545.3057524469773,74.0
25,3506.2006933963094,4410.055854842494,7.544866205499689,1413.9302012972555,74.0
26,3227.8156729572925,4426.690947462728,-4.990997498287117,1673.5425123531913,69.0
27,3199.1876517766873,4469.124890009995,7.842490435482092,1596.7971303403936,63.0
28,3227.3895255814127,4417.007334653663,4.616199921850513,1564.8402749194727,64.0
29,3281.653636281282,4411.088361584504,-33.177804635182284,1547.5393601526534,65.0
30,2944.461165843426,4408.326203279112,0.7821115784928108,1673.7559001078669,56.00000000000001
31,2808.4348728333534,4339.434488574053,7.370171372575024,1693.2920600407053,52.0
32,2241.2624175447254,4433.279897018798,4.080999199680214,1781.8047778515363,37.0
33,2209.622894535272,4357.022409596277,-10.693128254547611,1713.3425395389688,33.0
34,2658.9158185421647,4336.981542302222,5.268210776605837,1551.2688983657288,39.0
35,1897.018536362714,4355.937330822317,-98.93075779869086,1668.5524970519198,21.0
36,2058.1088532053986,4293.507689790293,-50.906451358894394,1634.172555682495,27.0
37,2088.611657783744,4295.973143909241,-32.65929055095275,1669.962826691389,27.0
38,1868.6014468499543,4323.464969623094,-35.068303659809416,1687.4338500371946,23.0
39,1956.7399089821981,4387.985499982858,-71.74399180299243,1585.617631260404,19.0
40,1769.0603783940085,4295.018619262729,4.016354896303884,1521.4984309442623,18.0
