,0,1,2,3,4
0,4020.5548731998606,4269.06151252137,14.66133271200534,546.2865566160647,93.0
1,3851.6924829596933,4358.678740185482,16.79203641262098,811.9182548876751,84.0
2,3781.833559402668,4310.22425656288,15.365112974830987,821.1494082558834,75.0
3,3829.1719501934335,4320.567453566782,17.168373303509743,840.8252490726102,85.0
4,3645.2212924529763,4248.62902062758,16.821754025532506,960.3952047594482,70.0
5,3638.3750034037967,4255.8424573959255,1.3861384057979116,961.9174881040574,76.0
6,3560.0245383698216,4222.556304916907,15.00824930095468,1050.4310598667334,72.0
7,3296.2345939273905,4259.941088063615,15.021805043327744,1287.5148479692932,66.0
8,3063.1225386139995,4289.547454532954,12.615002239820106,1496.9813765721567,62.0
9,3468.0241771356623,4233.0713344134865,14.291618665600888,1116.9774579559137,68.0
10,3307.490577984288,4321.049669094782,11.094610641827314,1305.5351676813834,67.0
11,3113.0836537482373,4238.331605911078,11.291957029974892,1487.381553660191,64.0
12,2809.2431333874597,4409.58582996163,8.148065694538493,1525.0553552514014,51.0
13,2781.694589185597,4297.454410485297,4.964620100055911,1601.700719794338,53.0
14,3002.3157674171734,4269.004794641452,7.577327973295337,1493.7092236153428,60.0
15,2358.3181601557294,4292.378320543296,4.1807187451820935,1658.2239829842038,38.0
16,2454.9684491982457,4335.3277131353625,-38.096372590380874,1706.2251580288812,43.0
17,2347.147696447502,4468.836648561017,4.203707573991011,1681.0254482079567,41.0
18,2169.585026645247,4302.220928131019,-56.48780901446167,1683.67509210647,37.0
19,2201.3871300306473,4377.973943255063,-36.31130937762851,1629.8277831929506,30.0
20,1934.301319713435,4311.571884153236,-60.65935832443846,1642.1009913517594,26.0
21,1892.7057823467483,4331.328197556999,-6.405271392791645,1635.8091775638031,24.0
22,1892.606283156659,4332.942955308308,-35.001534516332356,1650.7539981705445,26.0
23,1671.745538857469,4277.439874797813,-57.38291747692437,1609.0511583640712,21.0
24,1536.1181708850715,4335.886431961639,-27.970871914193552,1559.005556292963,20.0
25,1456.1916611261106,4317.063930154016,-23.827694328252253,1534.819738094325,17.0
26,1212.7198402276204,4251.687384952395,-25.52944495981275,1405.9675558097756,10.0
27,1419.6162872797875,4298.435215169363,-37.982150992816095,1537.6394718372944,16.0
28,1325.1169893600586,4289.443570151169,-216.93979832800645,1465.7582159245665,15.0
29,1118.4236879487776,4219.59577540538,3.256541856141631,1262.4481173457846,7.000000000000001
30,898.4492893673472,4327.935488483075,-64.35335958579299,1088.0251177222128,4.0
31,835.9733224453462,4259.647112241082,-15.049777506898709,1146.6847105742497,5.0
32,795.5994938166167,4250.427806823878,-13.34035964535339,1081.1034810871063,4.0
33,825.1343377696586,4168.976358501708,-17.648760709049466,1051.5835066665704,4.0
34,852.6909143957096,4188.885809000475,-24.419706413495355,1196.2132742993763,7.000000000000001
35,550.4732424839532,4293.811496276204,-30.389268359254423,847.6283276485607,3.0
36,573.0332205099807,4182.668869072467,3.423738308462169,932.509867284189,4.0
37,595.2716710863488,4210.333462473999,-25.916114697920463,962.0078139285314,3.0
38,424.7695070932386,3838.2803402193636,-17.529564998171168,647.7738041654154,1.0
39,307.45697027700857,3415.6432990043622,-1.7911823670422535,487.4484856400963,0.0
40,395.77733299960875,2846.62568067601,-115.34917606248176,634.8576071239846,0.0
