,0
0,11.62523642040209
1,38.98270774748296
2,13.28604240375516
3,7.880922274420207
4,14.697643202070106
5,42.645222373820665
6,10.865154285560466
7,9.037338181403147
8,11.269864267482802
9,5.538830620021188
10,14.126198285072395
11,51.74924082141954
12,8.196868055968714
13,9.121844952850168
14,10.942305542854333
15,16.58653769421509
16,10.065005011951868
17,9.069600559418445
18,10.377617683013312
19,12.664522564339931
20,6.777252855699656
21,9.967875193667428
22,13.407791251491437
23,6.6487182651338195
24,9.422514943970151
25,30.417736539506883
26,9.552603753859776
27,9.477412256527321
28,9.362733876433726
29,18.042041908661332
30,7.355900220455464
31,125.57913805678822
32,6.551520248167998
33,25.970450302300573
34,16.65175203463236
35,29.131409149383718
36,10.610788975954188
37,13.095527431197127
38,55.47886851308225
39,14.249644334097507
40,35.67247811743968
41,11.66783007717557
42,7.802206132132746
43,10.642699598877494
44,29.43290723918535
45,17.703430588714138
46,5.985738459751722
47,40.35902778036786
48,40.64572664538198
49,39.082814660550625
50,14.759326304187283
51,167.5637213114879
52,74.87669918092637
53,76.48539494710715
54,84.07663631821842
55,130.66446965324025
56,138.15468918817803
57,163.51466481195132
58,162.11408925044918
59,162.10427700319238
60,151.8849905222997
61,112.77043601626538
62,148.31345668724003
63,158.27173658114486
64,159.5852232084609
65,161.39454773324167
66,151.54925046663695
67,8.850365905785628
68,210.19440192284853
69,178.56489653844804
70,182.93953201542533
71,160.20091811457638
72,234.65957193074036
73,34.49911048065502
74,210.68118770867167
75,22.17753971386702
76,34.23622364182711
77,40.02687230847997
78,13.351607540219714
79,9.89507573616137
80,9.885461266944882
81,6.580119953202697
82,11.267187641277001
83,204.4289933684673
84,224.16682083676406
85,214.324780091891
86,281.735568444803
87,240.6530003463504
88,252.34383772096555
89,65.89067633589787
90,195.78451031315967
91,170.97400524996104
92,59.870966162728614
93,173.6426503001174
94,64.94013720292729
95,65.959803368705
96,165.12400695488083
97,181.44459484901918
98,209.92598581816253
99,212.0332284982098
100,214.4555277431545
101,196.83576289149525
102,218.64319066555527
103,211.72454425109225
104,-1.470583607528677
105,-1.5406115864080432
106,0.40186783082007727
107,0.15967080422564228
108,-0.5283226702344648
109,-0.87929087785332
110,-1.0977804234991897
111,4.8453136516385555
112,6.04410477076604
113,8.209560995126076
114,5.63299443217908
115,13.287726875528461
116,10.89506468633298
117,5.686607667804098
118,5.7247584113878975
119,70.69261716956082
120,21.749269393991813
121,28.11361529214826
122,1007.3800349309016
123,57.900235097640326
124,252.29516217302492
125,99.42831942114935
126,133.26415975001186
127,105.05184479820413
128,308.879119879223
129,224.92750169024993
130,221.2100239070412
131,1014.0086445124728
132,43.92787363443005
133,40.48841845330307
134,48.89390684213477
135,32.5032025274143
136,565.916507338712
137,353.9630998023539
138,44.25962687653346
139,35.89771969512495
140,25.10795289889186
141,27.310523367913284
142,15.245641343165303
143,22.31753419505211
144,17.12567476400305
145,24.83089819006489
146,24.70190585951767
147,59.963226825252406
148,17.031959522740546
149,22.911777128045706
150,317.70914734262897
151,286.550708390892
152,104.3448037472131
153,442.00620270320036
154,258.09733395812276
155,371.8750287044586
156,322.193300304519
157,341.52251159290296
158,329.9828284117091
159,300.5745548840607
160,251.7531423527574
161,313.11960737434237
162,275.11827290023047
163,221.53155997860907
164,239.18126354692825
165,63.21889426394557
166,163.36954745143655
167,206.0312956569642
168,157.02217897280653
169,142.13425325595597
170,341.6819079491356
171,257.5034831617942
172,232.08559671756646
173,165.99768307801816
174,333.6722397644083
175,59.125831671929646
176,230.61872123920446
177,333.0499634493725
178,186.04664510253843
179,12.828947790337653
180,258.5380698486773
181,330.94682992222533
182,380.64940960396274
183,309.61373781592204
184,169.97927625396812
185,98.7386637548441
186,97.46405040283429
187,197.63961047197654
188,300.61475804843735
189,414.93934448684456
190,185.93536512257066
191,11.547722050523632
192,177.09792148028745
193,197.891183905744
194,247.059595645764
195,234.39443478282277
196,239.46593700090224
197,160.09260396974756
198,240.10336201870257
199,252.12738644212948
200,269.4582068331636
201,252.57082308298138
202,265.7124545884032
203,258.59995906358427
204,218.43888100853036
205,245.90039583947123
206,210.19580634511928
207,246.89151433546655
208,236.90757482891286
209,245.66481927285838
210,243.7328919767031
211,172.45093420809468
212,215.96570387313176
213,184.56147959904376
214,236.62531783042283
215,235.71009948036547
216,209.95716672549779
217,200.84555028904674
218,198.33149379455384
219,224.23543813514536
220,235.82863298193257
221,230.05680963314379
222,209.09138408685814
223,209.0269078434674
224,182.09753714696174
225,210.88366980598406
226,229.7665026550623
227,224.56323138636023
228,48.44637063337813
229,203.07630106879628
230,233.7763932215643
231,252.1134884342729
232,280.21680172631557
233,297.1338744171991
234,243.87601520005353
235,230.4502066113159
236,392.13665951368057
237,318.950345108066
238,449.6284893956095
239,381.7208926180884
240,521.4171521334074
241,293.1575541539345
242,171.35570223646832
243,159.67916524830218
244,179.82202725410164
245,277.5437652900248
246,262.5988700353763
247,345.4819736987499
248,517.4271484334799
249,195.4226870028234
250,310.726875441671
251,442.30485880492625
252,100.79099719889653
253,481.1772512261434
254,506.79227368618325
255,412.33854978239765
256,400.59421817029704
257,404.90121773988596
258,597.9247493336253
259,186.46566984063656
260,322.87499429365107
261,415.74029075210063
262,565.922101118789
263,530.8502198755717
264,107.36178852373779
265,196.96037591077058
266,272.5233555287618
267,160.36937770422705
268,167.1408032790875
269,179.72735972347758
270,147.3648364988922
271,325.9205288933326
272,572.3000372119338
273,838.8993580183949
274,752.8662166928503
275,513.4062704088427
276,566.5119854346841
277,278.78761451851176
278,276.5687633580076
279,368.01253209543273
280,280.23433794039
281,258.00072769805473
282,255.18139871802623
283,900.0635848812419
284,369.46984089230693
285,306.1843295579339
286,307.1228759586354
287,333.0035421253993
288,619.063688029857
289,720.079789892045
290,481.3357852282163
291,678.5293619622771
292,610.8841477554572
293,359.71871355854285
294,277.7148842952538
295,401.86263042950713
296,678.768383977566
297,410.28943098413
298,802.7273886489583
299,477.83324471063827
300,727.4746620162322
301,428.86675864611175
302,428.11914752930113
303,824.3437922367023
304,304.778431947871
305,364.5244622415161
306,392.16074311641444
307,625.8680606831978
308,396.91577239476425
309,249.48537365912392
310,1305.3834642021754
311,475.8416453152566
312,1734.2564753566623
313,658.5660248319044
314,483.05867960739886
315,357.0279485679048
316,549.0210993555451
317,413.68638605066434
318,321.43935881063453
319,456.58321007198356
320,247.07670665254815
321,264.3738608507439
322,277.7670325727117
323,597.2811311111519
324,236.84656575183115
325,667.5982213076477
326,212.7221485479178
327,329.84114885163274
328,583.4555898896579
329,394.2562450908304
330,438.8826044249161
331,531.5746040952388
332,323.3225625802327
333,615.1656677015952
334,588.9563662496745
335,605.9924595855555
336,446.3180482449258
337,140.85468904616062
338,5.808314946345261
339,5.593559778719668
340,8.851556575795088
341,6.248142400474747
342,9.331658979721967
343,234.30136679672876
344,276.968019939
345,522.5652676129563
346,515.918671747949
347,817.8750490664581
348,544.4617228474755
349,243.31609326589282
350,360.44346668433167
351,414.60021796861594
352,371.47991278826254
353,168.30483681664822
354,329.1788950480358
355,639.359930846392
356,868.8618579857596
357,506.8747293726693
358,400.9350737324903
359,588.6160321629536
360,753.1410997792187
361,625.7496356391108
362,648.7872326406562
363,458.1192010989363
364,388.21229875610805
365,760.3990287317301
366,504.5078240335823
367,330.13253143093175
368,474.3130080740923
369,336.60088102975567
370,439.60633975656947
371,511.85388009816853
372,588.8444704179908
373,449.8529080294253
374,383.736094605046
375,357.86141154642416
376,341.3443237270209
377,411.5029621960878
378,457.90225426443493
379,505.2928660136302
380,283.22304024041284
381,410.28952507809703
382,408.9830054243698
383,346.14167063972855
384,249.86422100494713
385,264.728134291809
386,188.70264148943178
387,353.27121247389323
388,634.2004356055314
389,255.46318904568938
390,286.2857326819476
391,262.88809764317716
392,354.8170881168909
393,257.4088258209258
394,471.60185063089904
395,434.4179615793887
396,553.073674743221
397,445.1412466726704
398,310.7344065795143
399,667.59496305177
400,368.6935484899141
401,298.1992768048653
402,620.63605054607
403,304.75454424443365
404,499.2581327808762
405,547.2725689237634
406,307.21352269968
407,189.57208804562666
408,376.0915572245088
409,284.58567946504564
410,381.14699828574174
411,364.5200093287176
412,169.91326076350146
413,374.29014013383824
414,197.01295528267366
415,378.5459846206172
416,209.4597570243527
417,350.9765555244576
418,441.32818385710146
419,352.487394263896
420,186.19238564302563
421,185.86850980204602
422,732.6027940959674
423,198.24305917760725
424,292.85807211329353
425,206.7462942919809
426,216.14856928291192
427,227.7206749293494
428,246.05340173478984
429,546.5848665815372
430,559.976573055985
431,210.65804678420886
432,317.7611754628161
433,404.3466137230123
434,338.3802209200401
435,408.5266803797451
436,430.50477149928685
437,444.62960432889577
438,345.1000977693351
439,681.136228333027
440,327.74190229609525
441,289.0122701533484
442,490.0434436852458
443,335.2392208042195
444,289.14774126275654
445,622.1994900878433
446,1052.9502545385908
447,235.25566566850733
448,205.6256443420492
449,356.4848389079786
450,855.3502130182403
451,36.75386415310638
452,129.18109251242956
453,188.16007641243561
454,2042.9213927692274
455,1471.2032369351152
456,545.983352409949
457,769.8429471712234
458,987.7769808421881
459,20.712366030130223
460,197.0751488270259
461,1031.9736325699232
462,443.06450770506024
463,900.2031715799251
464,188.02344214178282
465,408.8691342872587
466,420.8317352440527
467,436.96088328623983
468,412.64492306298257
469,336.85238791734105
470,509.59361373866665
471,845.483466981246
472,265.4508128651729
473,648.0743243830464
474,583.2375832165786
475,127.63144683932957
476,166.74302688171065
477,301.7737420880546
