,0
0,-9.603294779703809
1,44.29280209040799
2,-49.0558798081443
3,-327.54757792380326
4,-38.566476107099376
5,-49.18835339654031
6,-12.992306877941171
7,15.029716054565803
8,-59.646404654977026
9,-26.12735864311701
10,-35.52842426415068
11,-2.225104546355399
12,-256.3530106082908
13,-53.08735038053125
14,-28.96405168530389
15,-190.90316490552107
16,37.359907928745585
17,5.061391427043494
18,-12.447232371131625
19,9.039838570540535
20,9.252709280838758
21,-18.98353114101729
22,-261.7095700101186
23,7.880830610176572
24,-16.881287725064944
25,-17.500133694827174
26,-4.281604665842805
27,9.347948652547544
28,-35.230566517763805
29,-52.351249029780895
30,-19.168411020428806
31,-85.99126552280478
32,9.87737954868287
33,-7.157969011133685
34,12.633770589845378
35,-51.438063085712336
36,34.03921267509167
37,18.867853552442636
38,-177.9933965939629
39,-264.8744721255384
40,-36.39988934864926
41,-83.99202730451063
42,-17.413724834410793
43,-6.20048673433343
44,-5.961639546140322
45,-66.16085891375509
46,-0.028278442602492238
47,-77.8607479830085
48,36.367818474943164
49,-69.66980888028525
50,19.146075094299654
51,51.52878637213629
52,16.754688652045257
53,-8.602932734551382
54,77.90347068552046
55,-5.3778836180004665
56,-50.278092702000265
57,2.3647373297063297
58,-12.350808754679871
59,10.196104254865462
60,17.327666794477945
61,16.011508259841953
62,22.42498356124448
63,-138.32642854454602
64,-31.75253505419017
65,2.0318700513453134
66,-57.59135632594045
67,28.953801197664838
68,4.948006000271274
69,1.5136891738350342
70,137.974790835818
71,39.711687338045024
72,84.83206460698257
73,14.817930852208248
74,63.83416798556165
75,140.75296312583833
76,75.01701208063058
77,58.96202139033372
78,199.9153302887872
79,73.08839085813214
80,48.53258411532548
81,146.53944092388178
82,135.0024475114799
83,55.68368679907794
84,289.4813543702234
85,28.815677356808507
86,454.40958776969853
87,451.7423265947702
88,279.88645597715043
89,488.0808490155554
90,616.0606657753482
91,344.6822212633786
92,359.0764877218175
93,235.69204593497972
94,65.68517504862058
95,92.17976765790297
96,475.06857686497005
97,449.6178028923244
98,40.35602063085765
99,394.13296206831956
100,177.7497986402894
101,25.06340591819357
102,27.08454145035358
103,332.87613878940374
104,90.30606396287496
105,677.7779340794872
106,115.68301418821963
107,31.935131244091295
108,589.9245556266836
109,431.8724919309577
110,108.60068654322404
111,433.3817413466194
112,150.25031444003218
113,60.42631539073435
114,584.7976902912773
115,25.375368636827886
116,316.3727941110151
117,412.2505775574723
118,469.0108143130316
119,129.3185064664483
120,91.4387041105472
121,342.4656816143527
122,251.14136014337376
123,474.2319076378244
124,516.6515259422272
125,159.57656761663046
126,566.1594867390785
127,662.4293442011782
128,523.812192205817
129,402.89626165909107
130,226.11511724351953
131,75.84061487632175
132,265.95891950959066
133,131.1848831740342
134,106.53327667233555
135,69.30998759240127
136,536.4110887780345
137,518.5521744564855
138,501.1879069953041
139,452.506356978856
140,661.3721914733828
141,829.5671103933402
142,192.51472026755255
143,255.60898344261696
144,810.5909360250669
145,19.759248254959466
146,581.8541361580976
147,231.28465067172135
148,637.029673781611
149,322.2945021614101
150,1032.9527838366282
151,78.65892490337083
152,120.84604781857837
153,819.8806556430337
154,346.54708906846696
155,140.90615575653928
156,568.3927058461533
157,671.9073071632204
158,329.45267032601765
159,395.47911713516015
160,515.8800013765947
161,810.5580898662372
162,928.5205653143953
163,527.9552309491297
