,0,1,2,3,4,5,6,7
64,0.23530462,0.5329879,0.18903016,0.467477,0.14012803,0.25601044,0.97410464,1.5945826
65,0.2525158,0.54737777,0.19093044,0.48283318,0.16525677,0.2578653,1.2066438,1.6609125
66,0.22198112,0.62308496,0.16761525,0.54503006,0.14553608,0.30195546,1.3897686,1.5860891
67,0.24049765,0.5694145,0.18690294,0.49037635,0.15134864,0.2894199,1.5999298,1.5856448
68,0.247945,0.6236846,0.18948264,0.5349589,0.15991575,0.32062662,1.4128251,1.6548033
69,0.22391988,0.54328996,0.16368552,0.47537526,0.1527978,0.26302537,1.7167926,1.5893195
70,0.2128973,0.56806356,0.16459967,0.505658,0.1350267,0.25885555,1.279387,1.6209084
71,0.24117808,0.6205349,0.17666383,0.53834337,0.16418514,0.3086259,1.4832784,1.5953887
72,0.21164688,0.61251396,0.1650598,0.5348834,0.13247515,0.29845116,1.0595387,1.6246793
73,0.23787645,0.5887039,0.18348294,0.51502275,0.15139091,0.2851732,1.0951115,1.6066561
74,0.25287017,0.6135095,0.20393415,0.5114373,0.14951314,0.33885947,1.3402841,1.603143
75,0.21286856,0.612833,0.16342677,0.54277486,0.13639909,0.28453434,1.0638721,1.6615474
76,0.1953392,0.581476,0.1550394,0.5047485,0.11882839,0.28869227,1.3396475,1.644587
77,0.22080615,0.6223342,0.17663829,0.52680385,0.13249254,0.33132696,1.0474981,1.6339874
78,0.20494914,0.5858842,0.16172503,0.5211996,0.12589346,0.2676029,1.5490059,1.6544791
79,0.20955555,0.609271,0.16081245,0.53078765,0.13436101,0.29912466,1.2527657,1.6386559
80,0.21355885,0.59679914,0.16524395,0.5042547,0.13528422,0.3192122,1.5490662,1.6688385
81,0.20433292,0.60931116,0.15585318,0.5302243,0.13214284,0.30020368,1.3098992,1.6437566
82,0.24230832,0.5593167,0.18821777,0.48880985,0.15260206,0.27184576,1.712085,1.5836799
83,0.22526173,0.6120625,0.17719242,0.5314489,0.13908881,0.30361593,1.2128718,1.6825006
84,0.22963463,0.6002509,0.17499538,0.5113886,0.1486899,0.31429735,1.3005193,1.626264
85,0.1964313,0.5753582,0.16094352,0.50977933,0.11261632,0.26676235,0.95726,1.5906125
86,0.21964936,0.5906954,0.17146434,0.494771,0.13728008,0.3226805,1.3160582,1.6655641
87,0.211447,0.59423256,0.1590252,0.5048258,0.13935858,0.3134697,1.7076192,1.6346402
88,0.18234429,0.5437552,0.13935591,0.4601256,0.117598325,0.28974837,1.029558,1.647902
89,0.21010469,0.5854648,0.15801273,0.5008388,0.13847728,0.30319878,1.2668581,1.634574
90,0.21762687,0.57726914,0.16044481,0.48128486,0.14703374,0.31875467,1.2906909,1.6103818
91,0.22903875,0.62769854,0.17920302,0.54827976,0.14263597,0.30560562,1.4337616,1.6314
92,0.21909335,0.6268004,0.16922092,0.52251065,0.1391624,0.3462101,1.1767526,1.6537592
93,0.24013855,0.60964566,0.1928104,0.515762,0.14314562,0.32504985,0.9318331,1.5520365
94,0.20912953,0.6158884,0.15818344,0.524969,0.13679604,0.32206535,1.1131952,1.629323
95,0.21692309,0.60835934,0.1742016,0.5178716,0.12926497,0.31923354,1.3330041,1.6343598
96,0.25078645,0.5583527,0.19132064,0.45042324,0.16214272,0.32996464,1.3938186,1.646483
97,0.18718423,0.619713,0.1413859,0.5415908,0.122670144,0.30120367,1.2076672,1.5733371
98,0.21723089,0.60185325,0.1554487,0.53326905,0.15173976,0.2790187,1.1832321,1.6652503
99,0.194988,0.6070589,0.15278728,0.52033013,0.12114605,0.31269318,1.327846,1.6337273
100,0.22528365,0.5820155,0.1774613,0.4983597,0.13878116,0.30063206,1.1151277,1.614125
101,0.21059056,0.63881373,0.16698897,0.5654504,0.12830848,0.2972353,1.027778,1.6609498
102,0.23137394,0.61898345,0.17458059,0.526874,0.15184043,0.32487577,1.3937864,1.6419027
103,0.2085123,0.5927251,0.15968467,0.50968224,0.13408276,0.30256748,1.1580789,1.5808029
104,0.25525576,0.67262936,0.18941143,0.59830433,0.17111054,0.30734706,1.7112572,1.6482145
105,0.18853308,0.65118265,0.15394643,0.5654058,0.10883574,0.3230405,0.9203974,1.6551623
106,0.19022536,0.63230073,0.150133,0.56354076,0.11681511,0.28675076,0.8647778,1.6321936
107,0.16930348,0.6272271,0.12988365,0.5572991,0.10859974,0.28780475,0.8435749,1.6618376
108,0.1969917,0.6029931,0.14392473,0.5358834,0.13450427,0.27645904,1.1877207,1.6568607
109,0.21127437,0.6457327,0.15929878,0.5619376,0.13878314,0.31811455,1.3875914,1.676587
110,0.1704325,0.55307126,0.12564312,0.4774169,0.11515659,0.2792148,1.2360474,1.6241202
111,0.19545454,0.6372988,0.15422586,0.55845237,0.120070234,0.3070517,1.294745,1.6449499
112,0.22658491,0.59623754,0.17376707,0.5242907,0.14541571,0.28393394,1.1878626,1.65811
113,0.22145353,0.54227376,0.17219885,0.4758418,0.13924518,0.26006812,0.9265781,1.6169653
114,0.20030046,0.6002359,0.15210073,0.52227706,0.13032897,0.29582047,1.1844031,1.6840365
115,0.20868409,0.62708354,0.16199644,0.5639585,0.13155304,0.27419803,1.1887457,1.6638687
116,0.2365053,0.57927936,0.17389113,0.5019223,0.1603017,0.28920332,1.5871999,1.5631013
117,0.21721323,0.58267504,0.16706452,0.5128192,0.13882014,0.27663466,1.2002339,1.6368223
118,0.21742943,0.61791474,0.16962308,0.55328083,0.13602781,0.27513435,0.93147385,1.6850376
119,0.18538214,0.5558255,0.14539057,0.48624137,0.11501356,0.2692792,0.90949917,1.5832034
120,0.18725236,0.6221886,0.13808818,0.5628781,0.12647173,0.26511687,1.0582242,1.6679897
121,0.22427492,0.57399243,0.17335236,0.49615142,0.14229617,0.28861925,1.3185496,1.6231681
122,0.19446637,0.61370194,0.14670439,0.54479903,0.12765184,0.2825316,1.3245533,1.6357605
123,0.23538852,0.5665406,0.18635954,0.4921346,0.14379802,0.28066316,1.0108507,1.6557226
124,0.20732409,0.56032795,0.16461265,0.4913594,0.1260395,0.26932016,0.98111105,1.6795563
125,0.23403382,0.65255606,0.17830773,0.5855875,0.15158558,0.28795257,1.2012095,1.6517749
126,0.17082718,0.5559606,0.1314369,0.5155681,0.10911584,0.20804264,0.6804888,1.455138
127,0.17548428,0.52568674,0.14237268,0.45432144,0.10259023,0.264459,0.6549351,1.4846761
128,0.20640089,0.594412,0.16199324,0.5187246,0.12790431,0.29025924,1.1162181,1.5718653
129,0.23406245,0.5885824,0.17422125,0.52619827,0.15630798,0.26371312,1.1590788,1.5488036
130,0.1926562,0.600604,0.1509226,0.5352073,0.11974465,0.27254063,1.1551949,1.6215669
131,0.22224961,0.54952747,0.16452944,0.47155845,0.14941537,0.2821578,1.3225025,1.5669975
132,0.1958115,0.57032907,0.14994594,0.5012204,0.12592997,0.27212742,1.3360533,1.5217294
133,0.2270873,0.5204363,0.18370938,0.4485811,0.13348971,0.26387292,0.8200458,1.609386
134,0.19701444,0.6135495,0.15659025,0.55730176,0.119558275,0.2566276,1.1109035,1.6292282
135,0.20817772,0.5366523,0.16933022,0.460436,0.1211001,0.27567083,1.0424825,1.5975231
136,0.21215688,0.55485636,0.16314884,0.48077798,0.13562079,0.27698034,0.9268889,1.5764387
137,0.20728634,0.57708275,0.16358492,0.5027915,0.12730907,0.28324053,0.94342434,1.6509359
138,0.2242542,0.60246235,0.16832615,0.5511003,0.14817645,0.24341182,1.5240133,1.6385767
139,0.21201487,0.58270955,0.15777299,0.5213533,0.14162624,0.26027134,1.4923491,1.6407952
140,0.20451286,0.6397725,0.15070097,0.58772784,0.13825601,0.25275436,1.0873462,1.6392146
141,0.18162948,0.60287404,0.13811602,0.53973347,0.11795437,0.26859793,1.0326929,1.6569285
142,0.19942573,0.59727895,0.1495759,0.53098154,0.1319002,0.27349734,1.249243,1.6593921
