,0,1,2,3
0,0.2490208,0.1954707,0.15428078,1.3729651
1,0.23126113,0.17997931,0.14522107,1.3494673
2,0.21782078,0.17024149,0.13588129,1.5200212
3,0.19726169,0.1453693,0.13334146,1.4073433
4,0.18856594,0.14252701,0.1234632,1.3161708
5,0.18459369,0.13700205,0.12371447,1.4195172
6,0.1863177,0.13749103,0.1257398,1.3883129
