,0
0,-288.78850686941706
1,-199.85550628741376
2,-164.4581794661173
3,-174.13528950059288
4,-142.82142774037962
5,-115.19266794696723
6,14.423236199519339
7,107.68604169420132
8,267.3546629580744
9,335.8115410744909
10,269.7623921235653
11,352.6335971159229
12,293.20038177925534
13,310.03502464988526
14,92.90745549006715
15,641.2348153580665
16,790.4204354027639
17,892.7411683529209
18,1110.8749528876835
19,1256.756562750421
20,1650.3660260365875
21,1800.7129476609166
22,1691.2638459743084
23,1515.5261731520068
24,1706.9844199529662
25,1333.98799732226
26,2064.030449453737
27,2398.9328494467254
28,2260.480989176791
29,2371.0474482675204
30,2346.3641790485194
31,2286.2970278923135
32,2303.6145449520627
33,2187.561386036602
34,2657.7433454845623
35,2667.933951515261
36,2677.830133684981
37,2285.226852117711
38,2610.053404975167
39,2904.135468013358
40,2935.513084775506
41,2837.328087294443
42,2642.051976062051
43,2904.474539991673
44,3062.4350540475675
45,2937.191221819311
46,2923.868954245776
47,1550.0527010501362
48,3043.095992611068
49,2788.584837263344
50,3278.5990160727606
51,2626.1642029597115
52,3029.4404530242773
53,3130.3771419551913
54,3633.85338882258
55,2991.3704345753004
56,3327.9248275841237
57,3098.138820531405
58,3224.3776591939286
59,3377.511942407764
60,3439.425464876404
61,3426.634488357593
62,3520.261039223607
63,3276.426730126147
64,3412.3740473641064
65,3387.4222870551916
66,3578.818042334809
67,3669.8994769570368
68,3584.77309718609
69,3436.0275146748813
70,3767.8176283600887
71,3791.3765891033977
72,3807.61397056084
73,3667.5539606201287
74,2420.033575093417
75,3338.3676623188207
76,3637.924262656132
77,3508.3423145622114
78,3936.103551839078
79,3945.7245164368537
80,3577.286809914559
81,3820.888309039837
82,3772.6381453246736
83,3905.890767616108
84,3851.544018177698
85,3899.2118362872347
86,3703.742148602114
87,3951.025233493743
88,3814.3006771611063
89,3926.887067023312
90,3720.287216171108
91,3612.248896828411
92,4085.4024535103304
93,4182.588080029928
94,3873.125995200515
95,4165.086592753779
96,3818.2314742368517
97,4077.218292016649
98,4031.1411941699093
99,4041.3520904315637
100,3939.496289105545
101,4001.9698114439734
102,4224.42367691777
103,4189.932715349267
104,4096.7356510402215
105,4038.784001885633
106,3789.096506157675
107,4175.899288866317
108,3850.0238144681716
109,4397.9306993757555
110,4256.724551154719
111,4116.28876199595
112,4420.051708809548
113,4257.139641585016
114,4244.663025290293
115,4190.69023155093
116,4373.224548896253
117,4522.919683839951
118,4359.46202205621
119,4358.893957289399
120,4286.656945102081
121,4557.734261834409
122,4470.736207724173
123,4561.483297818186
124,4512.052056215012
125,4364.473294812499
126,4450.8457567125815
127,4404.32586152769
128,4605.088891506027
129,4513.00601674656
130,4330.992004293694
131,4441.024577065833
132,4805.154402290785
133,4697.925926415932
134,4535.18157370404
135,4538.253358146808
136,4592.458638067372
137,4578.86529949751
138,4708.08222593022
139,4708.672517354832
140,4574.57463690816
141,1547.1846225852992
142,4821.985339142635
143,4605.625672562336
144,4920.483413263317
145,4674.008995902457
146,4759.858770514899
147,4998.531621318606
148,4757.360503482087
149,5094.897369953528
150,4982.75621410942
151,4990.861623600665
152,4843.012122189784
153,4858.2825042083605
154,5168.655984023026
155,4401.866076324381
156,1195.2671679751845
157,5027.588241465281
158,5036.418602097392
159,4881.684508859599
160,4980.174333355253
161,4925.767904998752
162,5166.064239793104
163,5019.904388479631
164,4727.11379972123
165,5175.028423064829
166,4822.072528756778
167,5170.546267583777
168,5180.449549646452
169,5032.692453956309
170,4964.5613812988595
171,5304.864255917039
172,5123.920214592485
173,5288.636103983585
174,5179.098657347051
175,2376.993127008919
176,4943.716031492361
177,4973.105672100083
178,5299.129435541265
179,5106.573346967539
180,5304.628140472386
181,5505.6082865817125
182,5347.875672490686
183,5390.63602520467
184,5501.668114964063
185,5505.469946890726
186,5351.848123175538
187,5151.568566184784
188,5491.149265588627
189,5643.277317069932
190,5389.245299894981
191,5296.111571876106
192,5378.474732171661
193,5436.185223213113
194,5555.972576073142
195,5485.349033756313
196,5594.258722297011
197,5497.964872832269
198,5549.534704641397
199,5633.782321636085
200,4594.879553346343
201,5579.062323338879
202,5766.008080604275
203,5548.984564693265
204,5582.663335378414
205,5611.578464881822
206,5254.6206369425545
207,5819.495459720424
208,5373.622839447141
209,5770.934089160295
210,5743.553701073006
211,5712.533319800878
212,5655.774587514706
213,5401.1829317002985
214,5732.058199634162
215,5536.970110063671
216,5680.8647270635
217,5648.005967778337
218,5346.191075716867
219,5665.157106149016
220,5688.360723018677
221,5591.581876527798
222,5514.336919871758
223,5618.873821930619
224,5706.493282041886
225,5620.537721721795
226,5588.228583166958
227,5813.174738448997
228,5364.998595395554
229,5770.948812244209
230,5672.739269727192
231,5607.949758068234
232,5786.044794582345
233,5833.90491216604
234,5742.3892953798195
235,5808.889619703321
236,5800.1813759082315
237,5790.366401569855
238,6053.195674352531
239,5713.486512866475
240,5878.77662585934
241,5730.9183585937635
242,5872.784641517219
243,5807.258494484694
244,4906.19373701702
245,6185.1550567147815
246,5990.745769359695
247,5889.128930247637
248,6034.793198229673
249,6082.34048606409
250,5682.385316002694
251,6095.01844315064
252,5997.36872757831
253,5984.773589111866
254,5780.77039601104
255,6265.0110092353925
256,6099.05747098086
257,5793.880750274168
258,6054.412361128969
259,6162.411872774743
260,6102.9110593144205
261,6086.846810585692
262,5586.640007957807
263,6008.257617503386
264,5926.566246534294
265,6187.71569772222
266,6169.240564896028
267,5963.723069605758
268,5793.852082602324
269,6019.009240967638
270,5930.858356935789
271,6017.055328356737
272,6112.795487701489
273,5868.724178225924
274,5955.250107620721
275,5917.7902425003185
276,6303.105318600655
277,6207.439711920601
278,6085.004330366547
279,6154.162472492567
280,6021.277411399582
281,6175.7981634130265
282,6285.10866508169
283,6118.656013714708
284,6022.831276425719
285,5997.079529201911
286,5895.8749698213005
287,6370.665018598661
288,6177.53700054379
289,5993.609854277383
290,6222.790632932172
291,2460.202703763618
292,6414.052769686154
293,6370.698968640635
294,6056.884348138909
295,6298.988130104369
296,6126.332216555624
297,6433.770443041357
298,6681.130290234609
299,6294.818781315056
300,6266.835439807681
301,6079.950053025923
302,6455.975725710021
303,6469.917551210559
304,6406.065995206329
305,6295.486917841639
306,6295.165400245764
307,6314.94996153968
308,6361.5914925548095
309,6226.542084126444
310,6325.768961968111
311,6278.470504977238
312,6474.850583009183
313,6354.505958588683
314,6404.429493667724
315,6425.400542527643
316,6149.455167966301
317,4938.3927040116105
318,1653.65513140107
319,6410.379062359359
320,6280.8565252917
321,6361.844305219165
322,6336.92328144049
323,6417.514602455018
324,6447.266001865269
325,6211.953852175119
326,6234.968638125959
327,6323.689200412699
328,6556.610812635413
329,6524.333714794327
330,6531.845155700312
331,6450.43756225906
332,6346.175212554486
333,3300.7961988900347
334,6454.774303058998
335,6414.152051628006
336,6211.3442374387605
337,6611.680380786317
338,6367.003364000503
339,6521.947207593391
340,6652.169015143792
341,6253.038372499633
342,6648.9860387158
343,6430.403890574696
344,6636.984999646689
345,6615.434784179795
346,6353.2508837625055
347,6536.967914525368
348,6428.4723451604095
349,6723.180246883303
350,6534.446145403165
351,6617.584613548398
352,6560.329552087405
353,6602.910745004669
354,6732.920266011433
355,6384.778391094443
356,6556.856947558773
357,6364.534704239705
358,6376.696360277655
359,6194.062400316254
360,6669.378691264924
361,6515.118035110221
362,6490.964235261962
363,6764.908897961295
364,6631.877620524075
365,6487.490342399322
366,6439.839949869164
367,6668.137545168219
368,6615.877627360556
369,6604.9371660088445
370,6579.982361362756
371,6282.677030547229
372,6819.798821541888
373,6471.076765351689
374,6523.507980565374
375,6453.500734966891
376,6687.962787596785
377,6683.984976728775
378,6161.5457703141365
379,6916.4101620924575
380,6768.392445323968
381,6386.326230673413
382,6689.924185612988
383,6427.588582550514
384,6741.149887348228
385,6525.711924153752
386,3910.429128412513
387,6441.916092188348
388,6853.179004894382
389,6551.763275727182
