,0,1,2,3,4
0,4966.711957913645,5307.943824524643,2908.7519489893466,392.9578061070975,90.0
1,4963.035573421577,5382.748867852847,3155.7698368877036,363.6446137316266,90.0
2,4889.213795986942,5327.677980723532,718.1075001293324,616.775636484749,87.0
3,4731.1593040156495,5334.290080907866,1295.0857056624275,691.2569042255882,79.0
4,4850.834662682279,5377.528086206658,2863.294953303261,489.14623819173124,80.0
5,4663.305722633277,5338.885943991825,1640.5576441137962,854.3163392528858,77.0
6,4796.622044893921,5483.6086670059385,2187.3237900540785,646.4798615579343,80.0
7,4692.556156115635,5337.700778801477,1675.845818832394,804.6599963056387,77.0
8,4663.305842905483,5300.8543491175415,1694.8021278380722,824.2473721245602,76.0
9,4737.978736183865,5325.925206263019,1705.45374014261,714.336444430295,79.0
10,4498.027225991756,5353.1158405945935,1645.7317196134736,893.2722155573761,66.0
11,4426.485568638602,5310.647854418823,1198.3061638336692,1106.103715988672,67.0
12,4286.599558484659,5308.408484311562,1157.4441757472462,1120.0655100528325,60.0
13,4067.4424140420615,5275.390239846347,1134.387977782182,1210.2148385970218,52.0
14,4046.5036983594664,5260.220580530383,1109.6475115748392,1188.449849507798,44.0
15,3847.482713608553,5187.183707498943,1133.4709093627596,1166.573092797367,35.0
16,3561.1450655669737,5194.06149048966,1008.1292041676679,1380.425616581138,36.0
17,3740.7458739720337,5113.755778704568,1065.5083451588441,1367.128170747105,39.0
18,3420.968018694275,5324.068571451738,1039.4802300458016,1421.580333192286,31.0
19,3417.3392236531026,5210.775107757835,401.1457627323672,1457.8832441904249,21.0
20,3032.578486995555,5211.920106886095,391.3472711224633,1465.7359824131138,19.0
21,2944.6401742656476,5127.510739638986,691.7798592194729,1372.577125862648,12.0
22,2632.5676929268525,5074.61062439965,283.73661186258755,1479.2130535139304,13.0
23,2633.4652445608413,5288.18675021579,190.83023761338285,1563.7257814585328,11.0
24,1607.2488068090056,5027.664194432107,186.00623565502107,1497.753715120355,3.0
25,1130.8426912158588,4824.995841885066,168.08308339005768,1294.926110293195,2.0
26,458.5241785273124,4129.755015958875,140.28820674532844,766.7996461738122,0.0
27,251.86535708202803,2025.5197773363134,146.338020016133,266.53408048466434,0.0
28,234.87168026646756,3102.1709276370557,134.23334971112845,333.4302266903943,0.0
29,170.75092905729238,281.14963274595374,136.84465794502364,22.76008637217117,0.0
30,163.7652728033346,278.4095083191196,129.919233534172,26.3836916107789,0.0
31,151.4655830992577,194.23654637546903,129.0496678231383,16.584238443100503,0.0
32,147.85626259398526,198.1331834750622,130.02624535168002,13.329384753369462,0.0
33,143.09020396909756,173.77813837560478,126.72018439771239,8.986415021282419,0.0
34,140.14146834306572,162.18305932485242,126.14475679859966,7.254330278174721,0.0
35,138.4341617803513,159.08880141557717,125.08747148206248,7.878499421251403,0.0
36,139.10359791271986,156.78198162309084,124.63978704147057,7.354337987372648,0.0
37,136.96652021376863,164.15854337734055,117.8466406494545,8.034572186118352,0.0
38,137.0132312281307,158.85363094296432,123.18804994925294,8.114211783215667,0.0
39,136.73501671946582,165.30010087533662,119.55413341736313,10.057898269709773,0.0
40,135.3958981712678,155.4287283736645,119.50842041078116,7.511011035799479,0.0
