,0,1,2,3
39,0.15219538,0.12155431,0.09158595,0.93858576
40,0.15486576,0.12548836,0.09075281,1.3798897
41,0.15440035,0.124698415,0.09104817,1.4526052
42,0.15513743,0.12340538,0.09401454,1.4415452
43,0.14832339,0.118478954,0.08923321,1.2394975
44,0.15301926,0.124226175,0.089346245,1.4576731
45,0.15036726,0.11967786,0.09103584,1.43952
46,0.15008783,0.12064513,0.089281075,1.4502853
47,0.15090042,0.12283637,0.087647945,1.3886241
48,0.15025555,0.120704345,0.08948292,1.1537898
49,0.15045646,0.120277576,0.09039053,1.2976434
50,0.14900227,0.12079158,0.08724144,1.4536171
51,0.15217905,0.122439176,0.09037206,1.4891098
52,0.14657046,0.11784602,0.08715054,1.2982887
53,0.15385321,0.12398296,0.09109903,1.0807209
54,0.14695293,0.12093114,0.08349145,1.3351635
55,0.14998214,0.11977595,0.0902683,1.3983496
56,0.15028808,0.11939304,0.09127873,1.235606
57,0.1470325,0.11814293,0.087526,1.3674152
58,0.14821878,0.11948058,0.08771088,1.4264128
59,0.15105781,0.120696366,0.09083418,1.3874795
60,0.14644241,0.11733153,0.087628156,1.3849866
61,0.14863239,0.11907592,0.0889523,1.4253552
62,0.14775403,0.11722539,0.08994142,1.4135373
63,0.14802834,0.1194474,0.08743404,1.4045808
64,0.14488016,0.11668096,0.085882574,1.1102653
65,0.14934754,0.11847058,0.0909363,1.3912919
66,0.14282069,0.11618145,0.083063945,1.1972582
67,0.15228438,0.123667575,0.08886432,1.4722762
68,0.14735794,0.1182745,0.08789484,1.4999876
69,0.14713532,0.118237704,0.0875708,1.4103869
70,0.14293867,0.11394935,0.086296044,1.4172401
71,0.14483182,0.11838523,0.08343376,1.3471856
72,0.1419202,0.11327023,0.08550554,1.1865883
73,0.14571266,0.11551594,0.088815816,1.3283623
74,0.14811593,0.1207494,0.08577827,1.432205
75,0.14897811,0.118213646,0.09066429,1.4307883
76,0.14733909,0.11699927,0.08955435,1.2549355
77,0.14315335,0.11524898,0.08491498,1.2209891
78,0.14705126,0.11649351,0.08974037,1.3561177
79,0.14372736,0.11447004,0.0869147,1.2761987
80,0.14335708,0.11531899,0.08516328,1.0541316
81,0.146742,0.1202432,0.08411176,1.4616878
82,0.1438644,0.114884645,0.08659377,1.3505306
83,0.14277807,0.1151463,0.08442101,1.2843306
84,0.14402752,0.11826043,0.08220947,0.8164801
85,0.1436452,0.11536203,0.085589394,1.1837716
86,0.1453316,0.11619148,0.087297276,1.3673725
87,0.14288898,0.11537226,0.08430005,1.0513587
88,0.14190468,0.115344666,0.08265922,1.4125885
89,0.14477937,0.11463489,0.08843024,1.4114366
90,0.14439923,0.11648042,0.08534313,1.2917242
91,0.144297,0.11671836,0.08484367,1.433398
92,0.14457081,0.11732498,0.08447229,1.2300847
93,0.14502563,0.11593314,0.08713173,1.3363848
94,0.14620456,0.1143339,0.09112372,1.4231552
95,0.14092903,0.114667796,0.081928544,1.3190658
96,0.14416996,0.11713413,0.084051006,1.4233146
97,0.14159901,0.11325035,0.08499787,1.4291677
98,0.14656948,0.11679791,0.088548645,1.2646502
99,0.14457545,0.11673947,0.08528749,1.163209
100,0.1420008,0.114161536,0.08444743,1.3041873
101,0.14139132,0.11451532,0.08293219,1.4131765
102,0.142918,0.114317104,0.08577386,1.3904103
103,0.14143875,0.11331437,0.08464498,0.9268429
104,0.14620136,0.116395384,0.08847007,1.4192855
105,0.14039853,0.11169516,0.085064314,1.4217349
106,0.14498107,0.11548926,0.08764555,1.4268568
107,0.14169508,0.11357412,0.08472553,1.4246581
108,0.14319992,0.11464569,0.0858055,1.4081246
109,0.14198078,0.114613466,0.083799146,1.4061856
110,0.14497334,0.11491122,0.08838936,1.4025218
111,0.14436917,0.114956394,0.087335475,1.471583
112,0.14106494,0.114561245,0.08231063,1.3621324
113,0.14154962,0.11330615,0.08484109,1.4038346
114,0.14148036,0.11334504,0.08467344,1.4113054
