,0
0,-61.6557720346414
1,-29.158656923009413
2,10.795732989518706
3,-2.7431829314881484
4,-24.12034332561325
5,10.69393530031155
6,-3.6994247839193752
7,-9.614561358066787
8,-390.35184574859045
9,-299.8382763592691
10,-164.46453315272288
11,-180.45420690438394
12,11.369440054046557
13,7.228420899851917
14,4.794987001139852
15,-53.49973279506281
16,-1.760201207001474
17,-55.8110385399764
18,-18.007318374525408
19,7.2975695759195025
20,-138.18902670655714
21,7.723168523295234
22,-26.167970397320126
23,8.570040665950296
24,39.71336610339905
25,38.83532843778952
26,10.082037426288698
27,-7.4028412249442574
28,-47.59459048479762
29,-3.330827050646059
30,-8.207088940554515
31,45.71998430522884
32,-29.201390243395732
33,47.362846287990116
34,34.45962390299954
35,39.532137947198166
36,14.664970897738867
37,48.42222869991176
38,6.434279921251803
39,16.86614050185039
40,10.580433090500335
41,-16.41492769428631
42,78.56887845096564
43,-2.4338391796424883
44,-3.6325799590329115
45,18.05913587278687
46,17.820754098406464
47,-2.8075395595264756
48,9.847228851829907
49,-120.36585224400343
50,-126.39794594903087
51,65.96344415014585
52,10.208466800708361
53,57.94634201923925
54,-85.96984855851068
55,-75.62278988588635
56,54.66852165270281
57,32.9137948899422
58,37.57591388310106
59,-53.22398421445907
60,73.89370857750359
61,43.02462831454436
62,-6.101155677687071
63,15.328234651349963
64,4.436337278774026
65,19.677453938165893
66,17.0942365369959
67,-54.20219693189313
68,-48.84430356472771
69,-8.733709003859115
70,194.09464014937305
71,62.942429227208095
72,82.64806768681268
73,32.14742217675492
74,72.1020156537642
75,137.66721480323207
76,53.513117174442314
77,-12.157501613627698
78,225.44932587054416
79,-15.47947088244391
80,39.076265520676785
81,135.23703521082277
82,202.28718140780043
83,8.175984434088312
84,403.4381320794358
85,157.87421999308245
86,245.92142212784387
87,2.165458182385087
88,223.53881260108068
89,318.22419164473877
90,111.26383605380383
91,75.50960702523619
92,508.4580303346544
93,65.05639925951645
94,17.716739083561322
95,122.7406883611687
96,22.538950007424727
97,39.996501364908035
98,102.30352922276782
99,177.99549315178865
100,72.39093841441657
101,27.883537793721434
102,132.36264012290002
103,660.3447368685919
104,298.6523358975481
105,142.34514374745038
106,278.7992888126859
107,425.9092595133705
108,201.950944955942
109,109.57818913404323
110,438.27110684274874
111,26.69111509997492
112,82.40293816837075
113,243.12667932323254
114,479.728017526868
115,56.901070537560884
116,75.17334592691937
117,200.50381045087576
118,55.96504756933125
119,98.27346577907731
120,49.59641107553634
121,236.57309563472464
122,850.3420681669922
123,445.63744240631075
124,221.59245105649555
125,438.4909971024782
126,308.3412341430453
127,833.9795936568354
128,361.845407287826
129,86.91695491706264
130,440.16970613274816
131,490.4099909193763
132,601.8048648658313
133,212.99139136150023
134,102.40764263951276
135,180.87583409305364
136,475.99623235652854
137,1074.6730321889193
138,503.42852262633545
139,948.4525377368223
140,41.238600457576425
141,89.67788869575587
142,856.4744161804074
143,22.344139087806564
144,46.60491281643291
145,375.32160036894385
146,100.25144618209715
147,353.2603953607152
148,291.89926254490877
149,30.873218809936837
150,617.0375179902345
151,557.2507048101822
152,225.89311155523112
153,8.501557184451839
154,745.7630626042146
155,67.49354043669133
156,592.1924548887295
157,194.17891415210514
158,24.71198685666808
159,668.6862420250819
160,530.2231324181473
161,439.33593041062636
162,561.7913587856214
163,104.00213697434327
164,1071.6757699989494
165,783.3063474845522
166,498.4629798814191
167,155.7351616438086
168,830.2962985521175
169,128.68748771307574
170,148.4589893596311
171,76.19658873437841
172,515.1171953112158
173,635.3304867070628
174,55.922599630511854
175,124.07355746774806
176,97.32737615000741
177,572.8674826832183
178,114.56624712313848
179,796.7157321085276
180,418.36426615384033
181,458.52385120941085
182,143.98591960766447
183,628.190515997587
184,113.76889820383029
185,142.2052718060615
186,882.1142644436665
187,995.1993380808217
188,325.86050483824897
189,1484.0895391987613
190,14.997690168252563
191,172.3301523579779
192,641.8049170893569
193,72.71732364704677
194,530.6903183010296
195,1646.2981757098923
196,1779.7296302046268
197,772.7363003397035
198,247.30647881118557
199,1000.918981255002
200,1541.7397674794415
201,948.4750314302685
202,608.920509469286
203,323.43890997014086
204,1018.9964476141937
205,762.5919512312124
206,1876.8416448919986
207,414.0441269302266
208,572.5445223781121
209,639.8095632621959
210,1772.3470698061703
211,1940.6633580031153
212,2191.3743966475777
213,697.4070340282743
214,919.1739680482499
215,1208.8834906406687
216,517.4753055310529
217,1541.9762776453786
218,674.881220978354
219,1320.1744178962217
220,985.5333303590443
221,1073.7937044266187
222,633.2026205448599
223,917.2157421383455
224,427.99435477597643
225,1652.3450384119972
226,394.23107214242583
227,686.2784935328865
228,2094.3525725103173
229,2728.958475911516
230,629.1911049850585
231,248.8787430170641
232,697.9990932679538
233,636.7560385473095
234,448.08273780243024
235,2558.87448264724
236,1712.2345935411042
237,2294.943418808127
238,2884.7225000189533
239,515.7327656194772
240,1654.0562463123833
241,1219.7843752558683
242,1912.8151611005253
243,2889.1489193150956
244,3102.450461615809
245,725.6411666349771
246,520.8587136021911
247,803.6851690419659
248,606.7025900864612
249,268.92884684370773
250,545.6962086619524
251,105.83599475246861
252,515.4281559155227
253,3124.8415656715097
254,707.7333419004832
255,1928.1026525033901
256,263.524514144115
257,582.7408998659179
258,1237.5986114380812
259,1587.1661535097198
260,696.6126308478331
261,1745.679220852932
262,1461.3262442238827
263,502.7384242315053
264,3446.2504709424925
265,967.8957407628618
266,3234.443446952096
267,1335.908069971803
268,485.7953233412641
269,610.282932905929
270,470.32689884413514
271,466.9665893329466
272,1322.1188554890834
273,1419.7620797064747
274,1036.6662950706327
275,3472.3283618438063
276,573.3413398581391
277,1053.6604356963753
278,1989.5007370764185
279,3788.9187878165176
280,897.6090509024825
281,516.5041398686304
282,2880.3892313729916
283,2075.193350346128
284,169.06726453561774
285,31.02006163845291
286,340.8477257204444
287,44.76229199172527
288,-6.793969806133424
289,-493.4324922482818
290,2.328283016499624
291,-624.0162625641551
292,-2.455204080482897
293,2.996905682452954
294,-341.3657873417949
295,-145.74903975100526
296,2.63028158715767
297,17.738141870426766
298,37.09573009236645
299,10.695746167737932
300,-115.37970954459301
301,-85.48371229745216
302,254.7366794020331
303,-119.63755838338597
304,149.80295258955002
305,9.27724362070668
306,1917.333551587137
307,2689.4845475487728
308,3244.613341921218
309,3610.007786634104
310,3876.5943150034386
311,3511.5591573277375
312,659.3889630361964
313,2738.486954853927
314,-1159.4941917466854
315,-145.83178827463612
316,-15.590339566188845
317,-751.9535198597115
318,-676.6928603986208
319,-7.9572234666911585
320,-58.89808616285956
321,6.804564813339055
322,-27.205005727118607
323,-30.69614021405401
324,-0.09014039183136813
325,-272.1317206477054
326,-49.11679112364499
327,-27.854382929769763
328,73.4413682232728
329,-454.5438765148725
330,421.80565436044617
331,106.0421839770254
332,310.0688216748384
333,151.4274357868344
334,3377.832611943765
335,3658.97691437183
336,4087.9348981699804
337,2358.29472575761
338,3833.25467020737
339,3877.857313252345
340,1396.0914243765149
341,4104.851840176683
342,1058.6675313342414
343,1096.802673008572
344,3477.406141809924
345,1154.4668598556996
346,1892.2646924001249
347,4090.6320088440393
348,4102.8441206928965
349,4201.643043730757
350,3701.095187878195
351,2931.3158678782384
352,4231.646102950652
353,731.8169405283819
354,4051.788624068572
355,4294.37166661478
356,1500.2388623791794
357,1610.6008699962133
358,1122.7251419800077
359,261.8941995919788
360,2405.9494694912687
361,129.63834027575004
362,460.79349730141973
363,4522.928271294962
364,2838.206098782642
365,2830.0503492604817
366,1715.206036018346
367,3912.304862049563
368,2647.9374005926643
369,4750.393490954551
370,2133.675779211866
371,4010.9347585089104
372,4377.85267012289
373,4105.569780564073
374,1649.5383202801913
375,4453.384105573969
376,485.3837857254364
377,-62.62190267131789
378,38.63732606603513
379,12.24313088935747
380,-44.64834495014155
381,13.362699518051341
382,14.42737684868019
383,52.647725949754594
384,-191.51713764703698
385,128.2548221070732
386,3.7094054006658097
387,-124.02491290116882
388,-34.409348922747945
389,13.715796629382453
390,10.853964955414124
391,182.32102838511022
392,333.02368138490067
393,370.1016626925162
394,1141.6387433588593
395,1267.0765413933848
396,1136.4060151618166
397,1195.4818651133178
398,4346.598400284712
399,4373.2235778609365
400,3748.9836059428844
401,4583.34755342266
402,1369.5694210964498
403,4505.672599123826
404,4309.626410307642
405,4437.219960068734
406,4417.365802300547
407,1053.9591929022345
408,4609.3076777274655
409,1699.4967701938785
410,4520.066159881418
411,2003.6269277117708
412,8.560825370863409
413,2283.032498848898
414,2378.042852842835
415,773.447443077051
416,1760.1193079598452
417,4680.919216396118
418,1316.9780390733702
419,3665.250426106572
420,1877.6240538303596
421,4742.895151580908
422,2216.9778538263176
423,4767.011356822373
424,1194.0427896417339
425,4763.144283920647
426,4901.205079155621
427,3819.1042747235
428,4389.297474027198
429,4713.971658603331
430,4820.506543169952
431,4796.953768790112
432,1164.9113903935279
433,3230.8009976561
434,156.3084438080099
435,722.4375544608587
436,4531.625689576609
437,3629.9854558060742
438,4277.368494045961
439,3658.7979004523713
440,4687.67370415369
441,4954.011757674664
442,3915.172794316956
443,3345.762998339073
444,2971.727310502984
445,4847.945257776371
446,4779.990032231949
447,4765.156834113157
448,3709.6106116150368
449,4785.400831945282
450,3288.655224268497
451,2072.913015412697
452,2212.2553050777365
453,899.9880246801579
454,4969.564267754453
455,4814.40185296951
456,4731.413960942446
457,1682.396516848188
458,855.649722862706
459,496.52407986052725
460,4856.254146340059
461,1642.3891686227525
462,167.25471545765586
463,4789.459790845818
464,2560.421012519917
465,3362.75551637252
466,2203.507191871611
467,3514.580198966992
468,4839.437964083911
469,3698.7111281921234
470,4859.903281156878
471,3841.5460649507086
472,3857.8203142389407
473,1697.7164814192315
474,2292.5138578145015
475,5183.636924581744
476,4820.280444977052
477,3023.9053697882678
478,3133.206424563824
479,4788.424936294801
480,3673.9208237454222
481,4785.595696615868
482,3259.1578446239837
483,4860.664919403699
484,3817.899839129912
485,4649.13689147283
486,5022.900023489489
487,1755.5021354384003
488,3198.747044493583
489,1262.0807410939256
490,4713.119857685633
491,692.5010897965186
492,2355.0863000415734
493,4635.206440946305
494,4702.024669076582
495,4879.1393162942795
496,2685.243721778222
497,4860.804729357597
498,5077.789598157518
499,4767.586674009334
500,2310.8903231684326
501,239.80440310381024
502,4780.020080853257
503,1739.7352056768705
504,4972.7026781702825
505,2444.379366212233
506,5083.2709144808
507,4994.540152158376
508,4654.787550612153
509,4995.955037521405
510,4939.85053555279
511,5007.810611827423
512,5089.121279514702
513,1558.2395985896983
514,2694.496234989167
515,4628.929643103928
516,223.6438206232352
517,1342.7519652919216
518,5059.1113398347325
519,623.7562970991901
520,2524.657404025537
521,2118.1326611592326
522,1464.6024840613375
523,4872.482337232816
524,4999.457020755222
525,4292.301218138232
526,976.164886680419
527,5014.838087240114
528,4441.685532209782
529,5290.74094193004
530,5122.1015829324415
531,5046.565699994416
532,697.3219332858575
533,4810.871275165933
534,4881.3261239793965
535,1713.121652281367
536,4585.8889227562695
537,4826.340891432582
538,3756.283284412607
539,3201.1330571968224
540,1075.572200052259
541,4738.11377361009
542,5120.038652385158
543,5172.052775124374
544,5055.49490820611
545,3221.504186908064
546,1042.1562437753848
547,4837.950696130583
548,2086.94581721167
549,5106.320513358082
550,4340.147991980285
551,4921.490847731608
552,5224.803015443663
553,121.46366238883421
554,5039.823203380927
555,5177.838031962487
556,1266.42765051092
557,5067.751577310244
